Index,Start_Ticks,Start_Time,Pitch,Pitch_MIDI,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
50,3600,7.5,F#4,66,59,192,0.4,raw_midi,4,
51,3840,8,G3,55,60,192,0.4,raw_midi,4,
52,3840,8,C4,60,60,192,0.4,raw_midi,4,
53,3840,8,D4,62,60,192,0.4,raw_midi,4,
54,3840,8,F#4,66,60,192,0.4,raw_midi,4,
55,3840,8,D6,86,61,120,0.25,raw_midi,1,
56,3960,8.25,C6,84,58,120,0.25,raw_midi,2,
57,4080,8.5,G3,55,54,192,0.4,raw_midi,4,
58,4080,8.5,C4,60,54,192,0.4,raw_midi,4,
59,4080,8.5,D4,62,54,192,0.4,raw_midi,4,
60,4080,8.5,F#4,66,54,192,0.4,raw_midi,4,
61,4080,8.5,D6,86,55,120,0.25,raw_midi,2,
62,4200,8.75,C6,84,53,120,0.25,raw_midi,2,
63,4320,9,G3,55,52,192,0.4,raw_midi,4,
64,4320,9,C4,60,52,192,0.4,raw_midi,4,
65,4320,9,D4,62,52,192,0.4,raw_midi,4,
66,4320,9,F#4,66,52,192,0.4,raw_midi,4,
67,4320,9,A5,81,50,192,0.4,raw_midi,3,
68,4560,9.5,G3,55,50,192,0.4,raw_midi,4,
69,4560,9.5,C4,60,50,192,0.4,raw_midi,4,
70,4560,9.5,D4,62,50,192,0.4,raw_midi,4,
71,4560,9.5,F#4,66,50,192,0.4,raw_midi,4,
72,4800,10,G3,55,48,192,0.4,raw_midi,4,
73,4800,10,B3,59,48,192,0.4,raw_midi,4,
74,4800,10,D4,62,48,192,0.4,raw_midi,4,
75,4800,10,B4,71,52,480,1,raw_midi,1,
76,5040,10.5,G3,55,49,192,0.4,raw_midi,4,
77,5040,10.5,B3,59,49,192,0.4,raw_midi,4,
78,5040,10.5,D4,62,49,192,0.4,raw_midi,4,
79,5280,11,G3,55,51,192,0.4,raw_midi,4,
80,5280,11,B3,59,51,192,0.4,raw_midi,4,
81,5280,11,D4,62,51,192,0.4,raw_midi,4,
82,5280,11,D5,74,51,192,0.4,raw_midi,3,
83,5520,11.5,G3,55,53,192,0.4,raw_midi,4,
84,5520,11.5,B3,59,53,192,0.4,raw_midi,4,
85,5520,11.5,D4,62,53,192,0.4,raw_midi,4,
86,5520,11.5,D5,74,53,192,0.4,raw_midi,4,
87,5760,12,G3,55,54,192,0.4,raw_midi,4,
88,5760,12,B3,59,54,192,0.4,raw_midi,4,
89,5760,12,D4,62,54,192,0.4,raw_midi,4,
90,5760,12,G5,79,54,192,0.4,raw_midi,4,
91,6000,12.5,G3,55,56,192,0.4,raw_midi,4,
92,6000,12.5,B3,59,56,192,0.4,raw_midi,4,
93,6000,12.5,D4,62,56,192,0.4,raw_midi,4,
94,6000,12.5,G5,79,56,192,0.4,raw_midi,4,
95,6240,13,G3,55,58,192,0.4,raw_midi,4,
96,6240,13,B3,59,58,192,0.4,raw_midi,4,
97,6240,13,D4,62,58,192,0.4,raw_midi,4,
98,6240,13,B5,83,66,384,0.8,raw_midi,4,
99,6480,13.5,G3,55,59,192,0.4,raw_midi,4,
100,6480,13.5,B3,59,59,192,0.4,raw_midi,4,
101,6480,13.5,D4,62,59,192,0.4,raw_midi,4,
102,6720,14,G3,55,66,192,0.4,raw_midi,4,
103,6720,14,C4,60,66,192,0.4,raw_midi,4,
104,6720,14,D4,62,66,192,0.4,raw_midi,4,
105,6720,14,F#4,66,66,192,0.4,raw_midi,4,
106,6720,14,D6,86,68,120,0.25,raw_midi,1,
107,6840,14.25,C6,84,65,120,0.25,raw_midi,2,
108,6960,14.5,G3,55,58,192,0.4,raw_midi,4,
109,6960,14.5,C4,60,58,192,0.4,raw_midi,4,
110,6960,14.5,D4,62,58,192,0.4,raw_midi,4,
111,6960,14.5,F#4,66,58,192,0.4,raw_midi,4,
112,6960,14.5,D6,86,63,120,0.25,raw_midi,2,
113,7080,14.75,C6,84,61,120,0.25,raw_midi,2,
114,7200,15,G3,55,55,192,0.4,raw_midi,4,
115,7200,15,C4,60,55,192,0.4,raw_midi,4,
116,7200,15,D4,62,55,192,0.4,raw_midi,4,
117,7200,15,F#4,66,55,192,0.4,raw_midi,4,
118,7200,15,A5,81,59,156,0.325,raw_midi,3,
119,7440,15.5,G3,55,52,192,0.4,raw_midi,4,
120,7440,15.5,C4,60,52,192,0.4,raw_midi,4,
121,7440,15.5,D4,62,52,192,0.4,raw_midi,4,
122,7440,15.5,F#4,66,52,192,0.4,raw_midi,4,
123,7440,15.5,A5,81,55,120,0.25,raw_midi,1,
124,7560,15.75,B5,83,53,120,0.25,raw_midi,2,
125,7680,16,G3,55,50,192,0.4,raw_midi,4,
126,7680,16,B3,59,50,192,0.4,raw_midi,4,
127,7680,16,D4,62,50,192,0.4,raw_midi,4,
128,7680,16,G4,67,50,192,0.4,raw_midi,4,
129,7680,16,G5,79,51,384,0.8,raw_midi,3,
130,7920,16.5,G3,55,47,192,0.4,raw_midi,4,
131,7920,16.5,B3,59,47,192,0.4,raw_midi,4,
132,8160,17,G3,55,44,192,0.4,raw_midi,4,
133,8160,17,B3,59,44,192,0.4,raw_midi,4,
134,8400,17.5,G3,55,41,192,0.4,raw_midi,4,
135,8400,17.5,B3,59,41,192,0.4,raw_midi,4,
136,8640,18,E3,52,42,192,0.4,raw_midi,4,
137,8640,18,G3,55,42,192,0.4,raw_midi,4,
138,8640,18,B3,59,42,192,0.4,raw_midi,4,
139,8640,18,B5,83,45,120,0.25,raw_midi,1,
140,8760,18.25,A5,81,47,120,0.25,raw_midi,2,
141,8880,18.5,E3,52,46,192,0.4,raw_midi,4,
142,8880,18.5,G3,55,46,192,0.4,raw_midi,4,
143,8880,18.5,B3,59,46,192,0.4,raw_midi,4,
144,8880,18.5,G5,79,48,120,0.25,raw_midi,2,
145,9000,18.75,F#5,78,49,120,0.25,raw_midi,2,
146,9120,19,E3,52,49,192,0.4,raw_midi,4,
147,9120,19,G3,55,49,192,0.4,raw_midi,4,
148,9120,19,B3,59,49,192,0.4,raw_midi,4,
149,9120,19,E5,76,51,120,0.25,raw_midi,2,
150,9240,19.25,F#5,78,52,120,0.25,raw_midi,2,
151,9360,19.5,E3,52,52,192,0.4,raw_midi,4,
152,9360,19.5,G3,55,52,192,0.4,raw_midi,4,
153,9360,19.5,B3,59,52,192,0.4,raw_midi,4,
154,9360,19.5,G5,79,53,120,0.25,raw_midi,2,
155,9480,19.75,A5,81,55,120,0.25,raw_midi,2,
156,9600,20,E3,52,55,192,0.4,raw_midi,4,
157,9600,20,G3,55,55,192,0.4,raw_midi,4,
158,9600,20,B3,59,55,192,0.4,raw_midi,4,
159,9600,20,B5,83,56,192,0.4,raw_midi,3,
160,9840,20.5,E3,52,58,192,0.4,raw_midi,4,
161,9840,20.5,G3,55,58,192,0.4,raw_midi,4,
162,9840,20.5,B3,59,58,192,0.4,raw_midi,4,
163,9840,20.5,B5,83,61,192,0.4,raw_midi,4,
164,10080,21,E3,52,62,192,0.4,raw_midi,4,
165,10080,21,G3,55,62,192,0.4,raw_midi,4,
166,10080,21,B3,59,62,192,0.4,raw_midi,4,
167,10080,21,E6,88,71,384,0.8,raw_midi,4,
168,10320,21.5,E3,52,65,192,0.4,raw_midi,4,
169,10320,21.5,G3,55,65,192,0.4,raw_midi,4,
170,10320,21.5,B3,59,65,192,0.4,raw_midi,4,
171,10560,22,B2,47,71,192,0.4,raw_midi,4,
172,10560,22,F#3,54,71,192,0.4,raw_midi,4,
173,10560,22,A3,57,71,192,0.4,raw_midi,4,
174,10560,22,B3,59,71,192,0.4,raw_midi,4,
175,10560,22,E6,88,71,120,0.25,raw_midi,1,
176,10680,22.25,D#6,87,66,120,0.25,raw_midi,2,
177,10800,22.5,B2,47,59,192,0.4,raw_midi,4,
178,10800,22.5,F#3,54,59,192,0.4,raw_midi,4,
179,10800,22.5,A3,57,59,192,0.4,raw_midi,4,
180,10800,22.5,B3,59,59,192,0.4,raw_midi,4,
181,10800,22.5,E6,88,62,120,0.25,raw_midi,2,
182,10920,22.75,D#6,87,58,120,0.25,raw_midi,2,
183,11040,23,B2,47,55,192,0.4,raw_midi,4,
184,11040,23,F#3,54,55,192,0.4,raw_midi,4,
185,11040,23,A3,57,55,192,0.4,raw_midi,4,
186,11040,23,B3,59,55,192,0.4,raw_midi,4,
187,11040,23,B5,83,54,192,0.4,raw_midi,3,
188,11280,23.5,B2,47,52,192,0.4,raw_midi,4,
189,11280,23.5,F#3,54,52,192,0.4,raw_midi,4,
190,11280,23.5,A3,57,52,192,0.4,raw_midi,4,
191,11280,23.5,B3,59,52,192,0.4,raw_midi,4,
192,11520,24,B2,47,62,192,0.4,raw_midi,4,
193,11520,24,F#3,54,62,192,0.4,raw_midi,4,
194,11520,24,A3,57,62,192,0.4,raw_midi,4,
195,11520,24,B3,59,62,192,0.4,raw_midi,4,
196,11520,24,E6,88,66,120,0.25,raw_midi,1,
197,11640,24.25,D#6,87,63,120,0.25,raw_midi,2,
198,11760,24.5,B2,47,55,192,0.4,raw_midi,4,
199,11760,24.5,F#3,54,55,192,0.4,raw_midi,4,
200,11760,24.5,A3,57,55,192,0.4,raw_midi,4,
201,11760,24.5,B3,59,55,192,0.4,raw_midi,4,
202,11760,24.5,E6,88,58,120,0.25,raw_midi,2,
203,11880,24.75,D#6,87,52,120,0.25,raw_midi,2,
204,12000,25,B2,47,52,192,0.4,raw_midi,4,
205,12000,25,F#3,54,52,192,0.4,raw_midi,4,
206,12000,25,A3,57,52,192,0.4,raw_midi,4,
207,12000,25,B3,59,52,192,0.4,raw_midi,4,
208,12000,25,B5,83,47,192,0.4,raw_midi,3,
209,12240,25.5,B2,47,50,192,0.4,raw_midi,4,
210,12240,25.5,F#3,54,50,192,0.4,raw_midi,4,
211,12240,25.5,A3,57,50,192,0.4,raw_midi,4,
212,12240,25.5,B3,59,50,192,0.4,raw_midi,4,
213,12480,26,E3,52,44,192,0.4,raw_midi,4,
214,12480,26,G3,55,44,192,0.4,raw_midi,4,
215,12480,26,B3,59,44,192,0.4,raw_midi,4,
216,12480,26,B5,83,44,120,0.25,raw_midi,1,
217,12600,26.25,A5,81,46,120,0.25,raw_midi,2,
218,12720,26.5,E3,52,47,192,0.4,raw_midi,4,
219,12720,26.5,G3,55,47,192,0.4,raw_midi,4,
220,12720,26.5,B3,59,47,192,0.4,raw_midi,4,
221,12720,26.5,G5,79,47,120,0.25,raw_midi,2,
222,12840,26.75,F#5,78,49,120,0.25,raw_midi,2,
223,12960,27,E3,52,50,192,0.4,raw_midi,4,
224,12960,27,G3,55,50,192,0.4,raw_midi,4,
225,12960,27,B3,59,50,192,0.4,raw_midi,4,
226,12960,27,E5,76,50,120,0.25,raw_midi,2,
227,13080,27.25,F#5,78,52,120,0.25,raw_midi,2,
228,13200,27.5,E3,52,53,192,0.4,raw_midi,4,
229,13200,27.5,G3,55,53,192,0.4,raw_midi,4,
230,13200,27.5,B3,59,53,192,0.4,raw_midi,4,
231,13200,27.5,G5,79,53,120,0.25,raw_midi,2,
232,13320,27.75,A5,81,55,120,0.25,raw_midi,2,
233,13440,28,E3,52,56,192,0.4,raw_midi,4,
234,13440,28,G3,55,56,192,0.4,raw_midi,4,
235,13440,28,B3,59,56,192,0.4,raw_midi,4,
236,13440,28,B5,83,57,192,0.4,raw_midi,3,
237,13680,28.5,E3,52,59,192,0.4,raw_midi,4,
238,13680,28.5,G3,55,59,192,0.4,raw_midi,4,
239,13680,28.5,B3,59,59,192,0.4,raw_midi,4,
240,13680,28.5,B5,83,62,192,0.4,raw_midi,4,
241,13920,29,E3,52,62,192,0.4,raw_midi,4,
242,13920,29,G3,55,62,192,0.4,raw_midi,4,
243,13920,29,B3,59,62,192,0.4,raw_midi,4,
244,13920,29,E6,88,72,384,0.8,raw_midi,4,
245,14160,29.5,E3,52,65,192,0.4,raw_midi,4,
246,14160,29.5,G3,55,65,192,0.4,raw_midi,4,
247,14160,29.5,B3,59,65,192,0.4,raw_midi,4,
248,14400,30,A2,45,71,192,0.4,raw_midi,4,
249,14400,30,E3,52,71,192,0.4,raw_midi,4,
250,14400,30,A3,57,71,192,0.4,raw_midi,4,
251,14400,30,B3,59,71,192,0.4,raw_midi,4,
252,14400,30,C#6,85,72,120,0.25,raw_midi,4,
253,14460,30.125,D6,86,69,120,0.25,raw_midi,4,
254,14520,30.25,C#6,85,65,120,0.25,raw_midi,4,
255,14580,30.375,D6,86,61,120,0.25,raw_midi,4,
256,14640,30.5,A2,45,60,192,0.4,raw_midi,4,
257,14640,30.5,E3,52,60,192,0.4,raw_midi,4,
258,14640,30.5,A3,57,60,192,0.4,raw_midi,4,
259,14640,30.5,B3,59,60,192,0.4,raw_midi,4,
260,14640,30.5,C#6,85,61,120,0.25,raw_midi,4,
261,14700,30.625,D6,86,60,120,0.25,raw_midi,4,
262,14760,30.75,C#6,85,59,112,0.2333333333,raw_midi,4,
263,14820,30.875,D6,86,58,120,0.25,raw_midi,4,
264,14880,31,A2,45,56,192,0.4,raw_midi,4,
265,14880,31,E3,52,56,192,0.4,raw_midi,4,
266,14880,31,A3,57,56,192,0.4,raw_midi,4,
267,14880,31,B3,59,56,192,0.4,raw_midi,4,
268,14880,31,C#6,85,58,120,0.25,raw_midi,4,
269,14940,31.125,D6,86,57,120,0.25,raw_midi,4,
270,15000,31.25,C#6,85,56,135,0.28125,raw_midi,4,
271,15060,31.375,D6,86,55,120,0.25,raw_midi,4,
272,15120,31.5,A2,45,51,192,0.4,raw_midi,4,
273,15120,31.5,E3,52,51,192,0.4,raw_midi,4,
274,15120,31.5,A3,57,51,192,0.4,raw_midi,4,
275,15120,31.5,B3,59,51,192,0.4,raw_midi,4,
276,15120,31.5,B5,83,54,120,0.25,raw_midi,1,
277,15240,31.75,C#6,85,54,120,0.25,raw_midi,2,
278,15360,32,D3,50,49,192,0.4,raw_midi,4,
279,15360,32,F#3,54,49,192,0.4,raw_midi,4,
280,15360,32,A3,57,49,192,0.4,raw_midi,4,
281,15360,32,D6,86,52,384,0.8,raw_midi,3,
282,15600,32.5,D3,50,48,192,0.4,raw_midi,4,
283,15600,32.5,F#3,54,48,192,0.4,raw_midi,4,
284,15600,32.5,A3,57,48,192,0.4,raw_midi,4,
285,15840,33,D3,50,47,192,0.4,raw_midi,4,
286,15840,33,F#3,54,47,192,0.4,raw_midi,4,
287,15840,33,A3,57,47,192,0.4,raw_midi,4,
288,15840,33,D5,74,47,384,0.8,raw_midi,4,
289,16080,33.5,D3,50,46,192,0.4,raw_midi,4,
290,16080,33.5,F#3,54,46,192,0.4,raw_midi,4,
291,16080,33.5,A3,57,46,192,0.4,raw_midi,4,
292,16320,34,G2,43,58,192,0.4,raw_midi,4,
293,16320,34,B2,47,56,192,0.4,raw_midi,4,
294,16320,34,D3,50,56,192,0.4,raw_midi,4,
295,16320,34,G3,55,56,192,0.4,raw_midi,4,
296,16320,34,B4,71,66,480,1,raw_midi,1,
297,16560,34.5,G2,43,61,192,0.4,raw_midi,4,
298,16560,34.5,B2,47,59,192,0.4,raw_midi,4,
299,16560,34.5,D3,50,59,192,0.4,raw_midi,4,
300,16560,34.5,G3,55,59,192,0.4,raw_midi,4,
301,16800,35,G2,43,63,192,0.4,raw_midi,4,
302,16800,35,B2,47,61,192,0.4,raw_midi,4,
303,16800,35,D3,50,61,192,0.4,raw_midi,4,
304,16800,35,G3,55,61,192,0.4,raw_midi,4,
305,16800,35,D5,74,67,192,0.4,raw_midi,4,
306,17040,35.5,G2,43,65,192,0.4,raw_midi,4,
307,17040,35.5,B2,47,64,192,0.4,raw_midi,4,
308,17040,35.5,D3,50,64,192,0.4,raw_midi,4,
309,17040,35.5,G3,55,64,192,0.4,raw_midi,4,
310,17040,35.5,D5,74,69,192,0.4,raw_midi,3,
311,17280,36,G2,43,68,192,0.4,raw_midi,4,
312,17280,36,B2,47,67,192,0.4,raw_midi,4,
313,17280,36,D3,50,67,192,0.4,raw_midi,4,
314,17280,36,G3,55,67,192,0.4,raw_midi,4,
315,17280,36,G5,79,71,192,0.4,raw_midi,4,
316,17520,36.5,G2,43,70,192,0.4,raw_midi,4,
317,17520,36.5,B2,47,69,192,0.4,raw_midi,4,
318,17520,36.5,D3,50,69,192,0.4,raw_midi,4,
319,17520,36.5,G3,55,69,192,0.4,raw_midi,4,
320,17520,36.5,G5,79,73,192,0.4,raw_midi,4,
321,17760,37,G2,43,72,192,0.4,raw_midi,4,
322,17760,37,B2,47,72,192,0.4,raw_midi,4,
323,17760,37,D3,50,72,192,0.4,raw_midi,4,
324,17760,37,G3,55,72,192,0.4,raw_midi,4,
325,17760,37,B5,83,82,384,0.8,raw_midi,4,
326,18000,37.5,G2,43,74,192,0.4,raw_midi,4,
327,18000,37.5,B2,47,74,192,0.4,raw_midi,4,
328,18000,37.5,D3,50,74,192,0.4,raw_midi,4,
329,18000,37.5,G3,55,74,192,0.4,raw_midi,4,
330,18240,38,G2,43,80,192,0.4,raw_midi,4,
331,18240,38,C3,48,81,192,0.4,raw_midi,4,
332,18240,38,D3,50,81,192,0.4,raw_midi,4,
333,18240,38,F#3,54,81,192,0.4,raw_midi,4,
334,18240,38,D6,86,84,120,0.25,raw_midi,1,
335,18360,38.25,C6,84,81,120,0.25,raw_midi,2,
336,18480,38.5,G2,43,72,192,0.4,raw_midi,4,
337,18480,38.5,C3,48,73,192,0.4,raw_midi,4,
338,18480,38.5,D3,50,73,192,0.4,raw_midi,4,
339,18480,38.5,F#3,54,73,192,0.4,raw_midi,4,
340,18480,38.5,D6,86,79,120,0.25,raw_midi,2,
341,18600,38.75,C6,84,76,120,0.25,raw_midi,2,
342,18720,39,G2,43,69,192,0.4,raw_midi,4,
343,18720,39,C3,48,69,192,0.4,raw_midi,4,
344,18720,39,D3,50,69,192,0.4,raw_midi,4,
345,18720,39,F#3,54,69,192,0.4,raw_midi,4,
346,18720,39,A5,81,79,384,0.8,raw_midi,3,
347,18960,39.5,G2,43,66,192,0.4,raw_midi,4,
348,18960,39.5,C3,48,65,192,0.4,raw_midi,4,
349,18960,39.5,D3,50,65,192,0.4,raw_midi,4,
350,18960,39.5,F#3,54,65,192,0.4,raw_midi,4,
351,19200,40,G2,43,74,192,0.4,raw_midi,4,
352,19200,40,C3,48,74,192,0.4,raw_midi,4,
353,19200,40,D3,50,74,192,0.4,raw_midi,4,
354,19200,40,F#3,54,74,192,0.4,raw_midi,4,
355,19200,40,D6,86,76,120,0.25,raw_midi,1,
356,19320,40.25,C6,84,74,120,0.25,raw_midi,2,
357,19440,40.5,G2,43,67,192,0.4,raw_midi,4,
358,19440,40.5,C3,48,66,192,0.4,raw_midi,4,
359,19440,40.5,D3,50,66,192,0.4,raw_midi,4,
360,19440,40.5,F#3,54,66,192,0.4,raw_midi,4,
361,19440,40.5,D6,86,72,120,0.25,raw_midi,2,
362,19560,40.75,C6,84,69,120,0.25,raw_midi,2,
363,19680,41,G2,43,64,192,0.4,raw_midi,4,
364,19680,41,C3,48,64,192,0.4,raw_midi,4,
365,19680,41,D3,50,64,192,0.4,raw_midi,4,
366,19680,41,F#3,54,64,192,0.4,raw_midi,4,
367,19680,41,A5,81,72,384,0.8,raw_midi,3,
368,19920,41.5,G2,43,62,192,0.4,raw_midi,4,
369,19920,41.5,C3,48,61,192,0.4,raw_midi,4,
370,19920,41.5,D3,50,61,192,0.4,raw_midi,4,
371,19920,41.5,F#3,54,61,192,0.4,raw_midi,4,
372,20160,42,G2,43,59,192,0.4,raw_midi,4,
373,20160,42,B2,47,59,192,0.4,raw_midi,4,
374,20160,42,D3,50,59,192,0.4,raw_midi,4,
375,20160,42,G3,55,59,192,0.4,raw_midi,4,
376,20160,42,B4,71,69,480,1,raw_midi,1,
377,20400,42.5,G2,43,57,192,0.4,raw_midi,4,
378,20400,42.5,B2,47,58,192,0.4,raw_midi,4,
379,20400,42.5,D3,50,58,192,0.4,raw_midi,4,
380,20400,42.5,G3,55,58,192,0.4,raw_midi,4,
381,20640,43,G2,43,59,192,0.4,raw_midi,4,
382,20640,43,B2,47,60,192,0.4,raw_midi,4,
383,20640,43,D3,50,60,192,0.4,raw_midi,4,
384,20640,43,G3,55,60,192,0.4,raw_midi,4,
385,20640,43,D5,74,67,192,0.4,raw_midi,3,
386,20880,43.5,G2,43,62,192,0.4,raw_midi,4,
387,20880,43.5,B2,47,62,192,0.4,raw_midi,4,
388,20880,43.5,D3,50,62,192,0.4,raw_midi,4,
389,20880,43.5,G3,55,62,192,0.4,raw_midi,4,
390,20880,43.5,D5,74,68,192,0.4,raw_midi,4,
391,21120,44,G2,43,64,192,0.4,raw_midi,4,
392,21120,44,B2,47,63,192,0.4,raw_midi,4,
393,21120,44,D3,50,63,192,0.4,raw_midi,4,
394,21120,44,G3,55,63,192,0.4,raw_midi,4,
395,21120,44,G5,79,69,192,0.4,raw_midi,4,
396,21360,44.5,G2,43,66,192,0.4,raw_midi,4,
397,21360,44.5,B2,47,65,192,0.4,raw_midi,4,
398,21360,44.5,D3,50,65,192,0.4,raw_midi,4,
399,21360,44.5,G3,55,65,192,0.4,raw_midi,4,
400,21360,44.5,G5,79,70,192,0.4,raw_midi,4,
401,21600,45,G2,43,68,192,0.4,raw_midi,4,
402,21600,45,B2,47,67,192,0.4,raw_midi,4,
403,21600,45,D3,50,67,192,0.4,raw_midi,4,
404,21600,45,G3,55,67,192,0.4,raw_midi,4,
405,21600,45,B5,83,80,384,0.8,raw_midi,4,
406,21840,45.5,G2,43,71,192,0.4,raw_midi,4,
407,21840,45.5,B2,47,68,192,0.4,raw_midi,4,
408,21840,45.5,D3,50,68,192,0.4,raw_midi,4,
409,21840,45.5,G3,55,68,192,0.4,raw_midi,4,
410,22080,46,G2,43,76,192,0.4,raw_midi,4,
411,22080,46,C3,48,76,192,0.4,raw_midi,4,
412,22080,46,D3,50,76,192,0.4,raw_midi,4,
413,22080,46,F#3,54,76,192,0.4,raw_midi,4,
414,22080,46,D6,86,87,120,0.25,raw_midi,1,
415,22200,46.25,C6,84,84,120,0.25,raw_midi,2,
416,22320,46.5,G2,43,72,192,0.4,raw_midi,4,
417,22320,46.5,C3,48,69,192,0.4,raw_midi,4,
418,22320,46.5,D3,50,69,192,0.4,raw_midi,4,
419,22320,46.5,F#3,54,69,192,0.4,raw_midi,4,
420,22320,46.5,D6,86,80,120,0.25,raw_midi,2,
421,22440,46.75,C6,84,77,120,0.25,raw_midi,2,
422,22560,47,G2,43,69,192,0.4,raw_midi,4,
423,22560,47,C3,48,66,192,0.4,raw_midi,4,
424,22560,47,D3,50,66,192,0.4,raw_midi,4,
425,22560,47,F#3,54,66,192,0.4,raw_midi,4,
426,22560,47,A5,81,74,156,0.325,raw_midi,3,
427,22800,47.5,G2,43,66,192,0.4,raw_midi,4,
428,22800,47.5,C3,48,63,192,0.4,raw_midi,4,
429,22800,47.5,D3,50,63,192,0.4,raw_midi,4,
430,22800,47.5,F#3,54,63,192,0.4,raw_midi,4,
431,22800,47.5,A5,81,68,120,0.25,raw_midi,1,
432,22920,47.75,B5,83,65,120,0.25,raw_midi,2,
433,23040,48,G2,43,64,384,0.8,raw_midi,4,
434,23040,48,B2,47,60,384,0.8,raw_midi,4,
435,23040,48,D3,50,60,384,0.8,raw_midi,4,
436,23040,48,G3,55,60,384,0.8,raw_midi,4,
437,23040,48,G5,79,62,384,0.8,raw_midi,3,
438,23520,49,G2,43,59,384,0.8,raw_midi,4,
439,24000,50,E2,40,98,192,0.4,raw_midi,4,
440,24000,50,G2,43,98,192,0.4,raw_midi,4,
441,24000,50,B2,47,98,192,0.4,raw_midi,4,
442,24000,50,E3,52,98,192,0.4,raw_midi,4,
443,24000,50,B5,83,98,96,0.2,raw_midi,1,
444,24120,50.25,A5,81,93,96,0.2,raw_midi,2,
445,24240,50.5,E2,40,92,192,0.4,raw_midi,4,
446,24240,50.5,G2,43,92,192,0.4,raw_midi,4,
447,24240,50.5,B2,47,92,192,0.4,raw_midi,4,
448,24240,50.5,E3,52,92,192,0.4,raw_midi,4,
449,24240,50.5,G5,79,92,96,0.2,raw_midi,2,
450,24360,50.75,F#5,78,92,96,0.2,raw_midi,2,
451,24480,51,E5,76,92,96,0.2,raw_midi,2,
452,24600,51.25,F#5,78,91,96,0.2,raw_midi,2,
453,24720,51.5,E2,40,91,192,0.4,raw_midi,4,
454,24720,51.5,E3,52,91,192,0.4,raw_midi,4,
455,24720,51.5,G5,79,91,96,0.2,raw_midi,2,
456,24840,51.75,E5,76,91,96,0.2,raw_midi,2,
457,24960,52,B2,47,96,192,0.4,raw_midi,4,
458,24960,52,F#3,54,96,192,0.4,raw_midi,4,
459,24960,52,A3,57,96,192,0.4,raw_midi,4,
