Index,Start_Ticks,Start_Time,Pitch,Pitch_MIDI,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
70,6959,14.497916666667,C2,36,73,158,0.329166666667,raw_midi,,
71,7077,14.74375,G1,31,73,158,0.329166666667,raw_midi,,
72,7198,14.995833333333,C2,36,76,158,0.329166666667,raw_midi,,
73,7200,15.0,G#4,68,92,360,0.75,raw_midi,,
74,7200,15.0,D#5,75,92,360,0.75,raw_midi,,
75,7200,15.0,F5,77,92,360,0.75,raw_midi,,
76,7200,15.0,G#5,80,101,360,0.75,raw_midi,,
77,7324,15.258333333333,G1,31,76,158,0.329166666667,raw_midi,,
78,7435,15.489583333333,C2,36,79,158,0.329166666667,raw_midi,,
79,7559,15.747916666667,G1,31,76,132,0.275,raw_midi,,
80,7560,15.75,G4,67,88,120,0.25,raw_midi,,
81,7560,15.75,G5,79,95,120,0.25,raw_midi,,
82,7676,15.991666666667,B1,35,79,120,0.25,raw_midi,,
83,7680,16.0,F5,77,96,240,0.5,raw_midi,,
84,7680,16.0,G5,79,96,240,0.5,raw_midi,,
85,7680,16.0,D6,86,96,240,0.5,raw_midi,,
86,7680,16.0,F6,89,106,240,0.5,raw_midi,,
87,7922,16.504166666667,G#5,80,79,132,0.275,raw_midi,,
88,7922,16.504166666667,G#6,92,87,132,0.275,raw_midi,,
89,8035,16.739583333333,G6,91,80,132,0.275,raw_midi,,
90,8043,16.75625,G5,79,71,132,0.275,raw_midi,,
91,8155,16.989583333333,F6,89,87,132,0.275,raw_midi,,
92,8162,17.004166666667,F5,77,79,132,0.275,raw_midi,,
93,8280,17.25,D5,74,71,132,0.275,raw_midi,,
94,8285,17.260416666667,D6,86,77,132,0.275,raw_midi,,
95,8396,17.491666666667,D#5,75,71,132,0.275,raw_midi,,
96,8398,17.495833333333,D#6,87,77,132,0.275,raw_midi,,
97,8518,17.745833333333,D6,86,76,132,0.275,raw_midi,,
98,8519,17.747916666667,D5,74,70,132,0.275,raw_midi,,
99,8641,18.002083333333,B5,83,87,132,0.275,raw_midi,,
100,8644,18.008333333333,B4,71,79,132,0.275,raw_midi,,
101,8755,18.239583333333,G4,67,70,132,0.275,raw_midi,,
102,8762,18.254166666667,G5,79,77,132,0.275,raw_midi,,
103,8880,18.5,G#4,68,70,132,0.275,raw_midi,,
104,8884,18.508333333333,G#5,80,77,132,0.275,raw_midi,,
105,9002,18.754166666667,G4,67,69,132,0.275,raw_midi,,
106,9002,18.754166666667,G5,79,76,132,0.275,raw_midi,,
107,9119,18.997916666667,F4,65,79,132,0.275,raw_midi,,
108,9120,19.0,F5,77,87,132,0.275,raw_midi,,
109,9236,19.241666666667,D4,62,71,132,0.275,raw_midi,,
110,9237,19.24375,D5,74,77,132,0.275,raw_midi,,
111,9363,19.50625,D#5,75,77,132,0.275,raw_midi,,
112,9365,19.510416666667,D#4,63,71,132,0.275,raw_midi,,
113,9480,19.75,D5,74,76,132,0.275,raw_midi,,
114,9485,19.760416666667,D4,62,69,132,0.275,raw_midi,,
115,9600,20.0,B4,71,87,132,0.275,raw_midi,,
116,9601,20.002083333333,B3,59,79,132,0.275,raw_midi,,
117,9718,20.245833333333,G3,55,71,132,0.275,raw_midi,,
118,9725,20.260416666667,G4,67,77,132,0.275,raw_midi,,
119,9840,20.5,G#3,56,71,132,0.275,raw_midi,,
120,9843,20.50625,G#4,68,77,132,0.275,raw_midi,,
121,9956,20.741666666667,G4,67,76,132,0.275,raw_midi,,
122,9959,20.747916666667,G3,55,69,132,0.275,raw_midi,,
123,10081,21.002083333333,F4,65,87,132,0.275,raw_midi,,
124,10084,21.008333333333,F3,53,79,132,0.275,raw_midi,,
125,10198,21.245833333333,D3,50,71,132,0.275,raw_midi,,
126,10199,21.247916666667,D4,62,77,132,0.275,raw_midi,,
127,10320,21.5,D#3,51,71,132,0.275,raw_midi,,
128,10323,21.50625,D#4,63,77,132,0.275,raw_midi,,
129,10437,21.74375,D3,50,69,132,0.275,raw_midi,,
130,10441,21.752083333333,D4,62,76,132,0.275,raw_midi,,
131,10561,22.002083333333,B3,59,87,132,0.275,raw_midi,,
132,10565,22.010416666667,B2,47,79,132,0.275,raw_midi,,
133,10678,22.245833333333,G2,43,71,132,0.275,raw_midi,,
134,10678,22.245833333333,G3,55,77,132,0.275,raw_midi,,
135,10796,22.491666666667,G#3,56,77,132,0.275,raw_midi,,
136,10803,22.50625,G#2,44,71,132,0.275,raw_midi,,
137,10917,22.74375,G3,55,76,132,0.275,raw_midi,,
138,10921,22.752083333333,G2,43,69,132,0.275,raw_midi,,
139,11037,22.99375,F2,41,79,132,0.275,raw_midi,,
140,11039,22.997916666667,F3,53,87,132,0.275,raw_midi,,
141,11163,23.25625,D2,38,71,132,0.275,raw_midi,,
142,11163,23.25625,D3,50,77,132,0.275,raw_midi,,
143,11280,23.5,D#3,51,77,132,0.275,raw_midi,,
144,11284,23.508333333333,D#2,39,71,132,0.275,raw_midi,,
145,11399,23.747916666667,D2,38,70,132,0.275,raw_midi,,
146,11405,23.760416666667,D3,50,76,132,0.275,raw_midi,,
147,11520,24.0,C2,36,62,120,0.25,raw_midi,,
148,11523,24.00625,C3,48,69,120,0.25,raw_midi,,
149,11638,24.245833333333,B2,47,69,120,0.25,raw_midi,,
150,11644,24.258333333333,B1,35,62,120,0.25,raw_midi,,
151,11755,24.489583333333,G2,43,67,120,0.25,raw_midi,,
152,11756,24.491666666667,G3,55,73,120,0.25,raw_midi,,
153,11882,24.754166666667,F3,53,72,132,0.275,raw_midi,,
154,11885,24.760416666667,F2,41,66,132,0.275,raw_midi,,
155,12000,25.0,D#3,51,71,132,0.275,raw_midi,,
156,12001,25.002083333333,D#2,39,65,132,0.275,raw_midi,,
157,12115,25.239583333333,D2,38,65,132,0.275,raw_midi,,
158,12115,25.239583333333,D3,50,70,132,0.275,raw_midi,,
159,12240,25.5,D#2,39,64,132,0.275,raw_midi,,
160,12242,25.504166666667,D#3,51,69,132,0.275,raw_midi,,
161,12357,25.74375,D2,38,63,132,0.275,raw_midi,,
162,12360,25.75,D3,50,69,132,0.275,raw_midi,,
163,12476,25.991666666667,C3,48,69,132,0.275,raw_midi,,
164,12484,26.008333333333,C2,36,63,132,0.275,raw_midi,,
165,12601,26.252083333333,B1,35,62,120,0.25,raw_midi,,
166,12605,26.260416666667,B2,47,68,120,0.25,raw_midi,,
167,12716,26.491666666667,A#3,58,76,132,0.275,raw_midi,,
168,12722,26.504166666667,A#2,46,70,132,0.275,raw_midi,,
169,12837,26.74375,G#2,44,68,132,0.275,raw_midi,,
170,12844,26.758333333333,G#3,56,74,132,0.275,raw_midi,,
171,12962,27.004166666667,G3,55,76,132,0.275,raw_midi,,
172,12964,27.008333333333,G2,43,69,132,0.275,raw_midi,,
173,13076,27.241666666667,F2,41,69,132,0.275,raw_midi,,
174,13078,27.245833333333,F3,53,74,132,0.275,raw_midi,,
175,13196,27.491666666667,G2,43,68,132,0.275,raw_midi,,
176,13199,27.497916666667,G3,55,74,132,0.275,raw_midi,,
177,13315,27.739583333333,F3,53,73,132,0.275,raw_midi,,
178,13323,27.75625,F2,41,68,132,0.275,raw_midi,,
179,13438,27.995833333333,D#2,39,67,132,0.275,raw_midi,,
180,13445,28.010416666667,D#3,51,73,132,0.275,raw_midi,,
181,13562,28.254166666667,D3,50,73,120,0.25,raw_midi,,
182,13565,28.260416666667,D2,38,67,120,0.25,raw_midi,,
183,13676,28.491666666667,D#4,63,82,132,0.275,raw_midi,,
184,13678,28.495833333333,D#3,51,76,132,0.275,raw_midi,,
185,13798,28.745833333333,D3,50,73,132,0.275,raw_midi,,
186,13804,28.758333333333,D4,62,83,132,0.275,raw_midi,,
187,13916,28.991666666667,C3,48,74,132,0.275,raw_midi,,
188,13924,29.008333333333,C4,60,84,132,0.275,raw_midi,,
189,14041,29.252083333333,B3,59,85,132,0.275,raw_midi,,
190,14043,29.25625,B2,47,75,132,0.275,raw_midi,,
191,14157,29.49375,C4,60,85,132,0.275,raw_midi,,
192,14164,29.508333333333,C3,48,76,132,0.275,raw_midi,,
193,14276,29.741666666667,B3,59,87,132,0.275,raw_midi,,
194,14282,29.754166666667,B2,47,77,132,0.275,raw_midi,,
195,14401,30.002083333333,G#2,44,79,132,0.275,raw_midi,,
196,14403,30.00625,G#3,56,88,132,0.275,raw_midi,,
197,14520,30.25,G3,55,89,132,0.275,raw_midi,,
198,14523,30.25625,G2,43,80,132,0.275,raw_midi,,
199,14636,30.491666666667,G#3,56,90,132,0.275,raw_midi,,
200,14637,30.49375,G#2,44,81,132,0.275,raw_midi,,
201,14756,30.741666666667,G2,43,83,132,0.275,raw_midi,,
202,14760,30.75,G3,55,89,132,0.275,raw_midi,,
203,14875,30.989583333333,F2,41,83,132,0.275,raw_midi,,
204,14883,31.00625,F3,53,92,132,0.275,raw_midi,,
205,14995,31.239583333333,D#2,39,85,132,0.275,raw_midi,,
206,14999,31.247916666667,D#3,51,94,132,0.275,raw_midi,,
207,15118,31.495833333333,F3,53,97,132,0.275,raw_midi,,
208,15123,31.50625,F2,41,88,132,0.275,raw_midi,,
209,15241,31.752083333333,D#3,51,102,132,0.275,raw_midi,,
210,15244,31.758333333333,D#2,39,90,132,0.275,raw_midi,,
211,15356,31.991666666667,C2,36,92,120,0.25,raw_midi,,
212,15357,31.99375,C3,48,104,238,0.495833333333,raw_midi_overlapped,,
213,15481,32.252083333333,G2,43,49,132,0.275,raw_midi,,
214,15595,32.489583333333,C3,48,50,2,0.004166666667,raw_midi,,
215,15716,32.741666666667,D3,50,52,132,0.275,raw_midi,,
216,15839,32.997916666667,D#3,51,54,132,0.275,raw_midi,,
217,15963,33.25625,G3,55,55,132,0.275,raw_midi,,
218,16082,33.504166666667,C4,60,57,132,0.275,raw_midi,,
219,16200,33.75,D4,62,59,132,0.275,raw_midi,,
220,16315,33.989583333333,D#4,63,60,132,0.275,raw_midi,,
221,16439,34.247916666667,D4,62,59,132,0.275,raw_midi,,
222,16557,34.49375,C4,60,57,132,0.275,raw_midi,,
223,16682,34.754166666667,G3,55,57,132,0.275,raw_midi,,
224,16798,34.995833333333,D#3,51,57,132,0.275,raw_midi,,
225,16919,35.247916666667,D3,50,56,132,0.275,raw_midi,,
226,17037,35.49375,C3,48,55,132,0.275,raw_midi,,
227,17161,35.752083333333,G2,43,54,132,0.275,raw_midi,,
228,17280,36.0,C2,36,56,132,0.275,raw_midi,,
229,17401,36.252083333333,G2,43,59,132,0.275,raw_midi,,
230,17516,36.491666666667,C3,48,62,132,0.275,raw_midi,,
231,17640,36.75,D3,50,63,132,0.275,raw_midi,,
232,17765,37.010416666667,D#3,51,68,132,0.275,raw_midi,,
233,17882,37.254166666667,D3,50,66,132,0.275,raw_midi,,
234,18005,37.510416666667,C3,48,63,132,0.275,raw_midi,,
235,18117,37.74375,G2,43,59,120,0.25,raw_midi,,
236,18238,37.995833333333,C2,36,56,132,0.275,raw_midi,,
237,18356,38.241666666667,G2,43,59,132,0.275,raw_midi,,
238,18485,38.510416666667,C3,48,63,132,0.275,raw_midi,,
239,18600,38.75,D3,50,65,132,0.275,raw_midi,,
240,18600,38.75,C5,72,87,130,0.270833333333,raw_midi,,
241,18600,38.75,C6,84,95,130,0.270833333333,raw_midi,,
242,18720,39.0,D5,74,93,370,0.770833333333,raw_midi,,
243,18720,39.0,D6,86,102,370,0.770833333333,raw_midi,,
244,18725,39.010416666667,D#3,51,67,132,0.275,raw_midi,,
245,18836,39.241666666667,D3,50,65,132,0.275,raw_midi,,
246,18961,39.502083333333,C3,48,63,132,0.275,raw_midi,,
247,19076,39.741666666667,G2,43,61,120,0.25,raw_midi,,
248,19080,39.75,D#5,75,97,120,0.25,raw_midi,,
249,19080,39.75,D#6,87,107,120,0.25,raw_midi,,
250,19199,39.997916666667,C2,36,59,132,0.275,raw_midi,,
251,19200,40.0,D#5,75,104,960,2.0,raw_midi,,
252,19200,40.0,D#6,87,114,960,2.0,raw_midi,,
253,19325,40.260416666667,G2,43,46,132,0.275,raw_midi,,
254,19435,40.489583333333,C3,48,47,132,0.275,raw_midi,,
255,19564,40.758333333333,D3,50,49,132,0.275,raw_midi,,
256,19678,40.995833333333,D#3,51,51,132,0.275,raw_midi,,
257,19797,41.24375,G3,55,52,132,0.275,raw_midi,,
258,19923,41.50625,C4,60,54,132,0.275,raw_midi,,
259,20039,41.747916666667,D4,62,55,132,0.275,raw_midi,,
260,20157,41.99375,D#4,63,57,132,0.275,raw_midi,,
261,20281,42.252083333333,D4,62,55,132,0.275,raw_midi,,
262,20401,42.502083333333,C4,60,54,132,0.275,raw_midi,,
263,20519,42.747916666667,G3,55,52,132,0.275,raw_midi,,
264,20520,42.75,G4,67,47,120,0.25,raw_midi,,
265,20520,42.75,C5,72,47,120,0.25,raw_midi,,
266,20520,42.75,D#5,75,47,120,0.25,raw_midi,,
267,20520,42.75,G5,79,47,120,0.25,raw_midi,,
268,20640,43.0,D#3,51,50,132,0.275,raw_midi,,
269,20640,43.0,G4,67,47,360,0.75,raw_midi,,
270,20640,43.0,C5,72,47,360,0.75,raw_midi,,
271,20640,43.0,D#5,75,47,360,0.75,raw_midi,,
272,20640,43.0,G5,79,47,360,0.75,raw_midi,,
273,20761,43.252083333333,D3,50,49,132,0.275,raw_midi,,
274,20881,43.502083333333,C3,48,47,132,0.275,raw_midi,,
275,21000,43.75,G4,67,54,120,0.25,raw_midi,,
276,21000,43.75,C5,72,54,120,0.25,raw_midi,,
277,21000,43.75,D#5,75,54,120,0.25,raw_midi,,
278,21000,43.75,G5,79,54,120,0.25,raw_midi,,
279,21004,43.758333333333,G2,43,43,120,0.25,raw_midi,,
280,21120,44.0,G#4,68,55,960,2.0,raw_midi,,
281,21120,44.0,C5,72,55,960,2.0,raw_midi,,
282,21120,44.0,D#5,75,55,960,2.0,raw_midi,,
283,21120,44.0,G#5,80,55,960,2.0,raw_midi,,
284,21124,44.008333333333,C2,36,33,132,0.275,raw_midi,,
285,21241,44.252083333333,G2,43,36,132,0.275,raw_midi,,
286,21362,44.504166666667,C3,48,39,132,0.275,raw_midi,,
287,21481,44.752083333333,D3,50,40,132,0.275,raw_midi,,
288,21599,44.997916666667,D#3,51,45,132,0.275,raw_midi,,
289,21717,45.24375,D3,50,46,132,0.275,raw_midi,,
290,21843,45.50625,C3,48,45,132,0.275,raw_midi,,
291,21961,45.752083333333,G2,43,43,120,0.25,raw_midi,,
292,22080,46.0,G4,67,47,240,0.5,raw_midi,,
293,22080,46.0,C5,72,47,240,0.5,raw_midi,,
294,22080,46.0,D#5,75,47,240,0.5,raw_midi,,
295,22080,46.0,G5,79,47,240,0.5,raw_midi,,
296,22084,46.008333333333,C2,36,40,132,0.275,raw_midi,,
297,22197,46.24375,G2,43,45,132,0.275,raw_midi,,
298,22317,46.49375,C3,48,50,132,0.275,raw_midi,,
299,22440,46.75,C5,72,87,130,0.270833333333,raw_midi,,
300,22440,46.75,C6,84,95,130,0.270833333333,raw_midi,,
301,22441,46.752083333333,D3,50,54,132,0.275,raw_midi,,
302,22560,47.0,D5,74,92,370,0.770833333333,raw_midi,,
303,22560,47.0,D6,86,101,370,0.770833333333,raw_midi,,
304,22562,47.004166666667,D#3,51,59,132,0.275,raw_midi,,
305,22681,47.252083333333,D3,50,57,132,0.275,raw_midi,,
306,22798,47.495833333333,C3,48,57,132,0.275,raw_midi,,
307,22920,47.75,G2,43,55,120,0.25,raw_midi,,
308,22920,47.75,D#5,75,97,120,0.25,raw_midi,,
309,22920,47.75,D#6,87,107,120,0.25,raw_midi,,
310,23035,47.989583333333,C2,36,53,132,0.275,raw_midi,,
311,23040,48.0,D#5,75,103,960,2.0,raw_midi,,
312,23040,48.0,D#6,87,113,960,2.0,raw_midi,,
313,23163,48.25625,G2,43,51,132,0.275,raw_midi,,
314,23281,48.502083333333,C3,48,53,132,0.275,raw_midi,,
315,23401,48.752083333333,D3,50,54,132,0.275,raw_midi,,
316,23522,49.004166666667,D#3,51,56,132,0.275,raw_midi,,
317,23643,49.25625,G3,55,57,132,0.275,raw_midi,,
318,23756,49.491666666667,C4,60,60,132,0.275,raw_midi,,
319,23881,49.752083333333,D4,62,62,132,0.275,raw_midi,,
320,24004,50.008333333333,D#4,63,64,132,0.275,raw_midi,,
321,24125,50.260416666667,D4,62,61,132,0.275,raw_midi,,
322,24241,50.502083333333,C4,60,59,132,0.275,raw_midi,,
323,24360,50.75,G4,67,69,120,0.25,raw_midi,,
324,24360,50.75,C5,72,69,120,0.25,raw_midi,,
325,24360,50.75,D#5,75,69,120,0.25,raw_midi,,
326,24360,50.75,G5,79,76,120,0.25,raw_midi,,
327,24363,50.75625,G3,55,57,132,0.275,raw_midi,,
328,24475,50.989583333333,D#3,51,55,132,0.275,raw_midi,,
329,24480,51.0,G4,67,69,360,0.75,raw_midi,,
330,24480,51.0,C5,72,69,360,0.75,raw_midi,,
331,24480,51.0,D#5,75,69,360,0.75,raw_midi,,
332,24480,51.0,G5,79,76,360,0.75,raw_midi,,
333,24602,51.254166666667,D3,50,52,132,0.275,raw_midi,,
334,24725,51.510416666667,C3,48,50,132,0.275,raw_midi,,
335,24838,51.745833333333,G2,43,48,120,0.25,raw_midi,,
336,24840,51.75,G4,67,75,120,0.25,raw_midi,,
337,24840,51.75,C5,72,75,120,0.25,raw_midi,,
338,24840,51.75,D#5,75,75,120,0.25,raw_midi,,
339,24840,51.75,G5,79,82,120,0.25,raw_midi,,
340,24960,52.0,A4,69,84,1920,4.0,raw_midi,,
341,24960,52.0,C5,72,84,1920,4.0,raw_midi,,
342,24960,52.0,D#5,75,84,1920,4.0,raw_midi,,
343,24960,52.0,A5,81,92,1920,4.0,raw_midi,,
344,24961,52.002083333333,C2,36,77,132,0.275,raw_midi,,
345,25078,52.245833333333,F#2,42,53,132,0.275,raw_midi,,
346,25196,52.491666666667,C3,48,56,132,0.275,raw_midi,,
347,25316,52.741666666667,D3,50,54,132,0.275,raw_midi,,
348,25444,53.008333333333,D#3,51,56,132,0.275,raw_midi,,
349,25564,53.258333333333,D3,50,57,132,0.275,raw_midi,,
350,25683,53.50625,C3,48,57,132,0.275,raw_midi,,
351,25796,53.741666666667,F#2,42,59,120,0.25,raw_midi,,
352,25918,53.995833333333,C2,36,77,132,0.275,raw_midi,,
353,26035,54.239583333333,F#2,42,56,132,0.275,raw_midi,,
354,26155,54.489583333333,C3,48,59,132,0.275,raw_midi,,
355,26282,54.754166666667,D3,50,57,132,0.275,raw_midi,,
356,26404,55.008333333333,D#3,51,57,132,0.275,raw_midi,,
357,26520,55.25,D3,50,60,132,0.275,raw_midi,,
358,26639,55.497916666667,C3,48,62,132,0.275,raw_midi,,
359,26759,55.747916666667,F#2,42,60,120,0.25,raw_midi,,
360,26878,55.995833333333,B1,35,70,132,0.275,raw_midi,,
361,26880,56.0,D5,74,95,300,0.625,raw_midi,,
362,26880,56.0,A5,81,95,240,0.5,raw_midi,,
363,26880,56.0,D6,86,105,300,0.625,raw_midi,,
364,27000,56.25,B2,47,54,132,0.275,raw_midi,,
365,27120,56.5,D3,50,57,132,0.275,raw_midi,,
366,27236,56.741666666667,G3,55,61,132,0.275,raw_midi,,
367,27358,56.995833333333,D4,62,61,132,0.275,raw_midi,,
368,27360,57.0,G4,67,83,480,1.0,raw_midi,,
369,27360,57.0,D5,74,83,480,1.0,raw_midi,,
370,27360,57.0,G5,79,91,480,1.0,raw_midi,,
371,27483,57.25625,G3,55,60,132,0.275,raw_midi,,
372,27598,57.495833333333,D3,50,59,132,0.275,raw_midi,,
373,27724,57.758333333333,B2,47,61,120,0.25,raw_midi,,
374,27845,58.010416666667,A#1,34,57,132,0.275,raw_midi,,
375,27964,58.258333333333,A#2,46,59,132,0.275,raw_midi,,
376,28082,58.504166666667,C#3,49,62,132,0.275,raw_midi,,
377,28198,58.745833333333,G3,55,64,132,0.275,raw_midi,,
378,28200,58.75,G4,67,66,120,0.25,raw_midi,,
379,28200,58.75,C#5,73,66,120,0.25,raw_midi,,
380,28200,58.75,G5,79,72,120,0.25,raw_midi,,
381,28320,59.0,G#4,68,81,360,0.75,raw_midi,,
382,28320,59.0,C#5,73,81,360,0.75,raw_midi,,
383,28320,59.0,G#5,80,89,360,0.75,raw_midi,,
384,28325,59.010416666667,C#4,61,67,132,0.275,raw_midi,,
385,28436,59.241666666667,G3,55,65,132,0.275,raw_midi,,
386,28555,59.489583333333,C#3,49,66,132,0.275,raw_midi,,
387,28680,59.75,G4,67,65,120,0.25,raw_midi,,
388,28680,59.75,C#5,73,65,120,0.25,raw_midi,,
389,28680,59.75,G5,79,71,120,0.25,raw_midi,,
390,28683,59.75625,A#2,46,65,120,0.25,raw_midi,,
391,28800,60.0,A1,33,60,132,0.275,raw_midi,,
392,28800,60.0,G4,67,74,250,0.520833333333,raw_midi,,
393,28800,60.0,C5,72,74,240,0.5,raw_midi,,
394,28800,60.0,G5,79,81,250,0.520833333333,raw_midi,,
395,28921,60.252083333333,A2,45,62,132,0.275,raw_midi,,
396,29040,60.5,C5,72,70,120,0.25,raw_midi,,
397,29040,60.5,C6,84,76,120,0.25,raw_midi,,
398,29045,60.510416666667,C3,48,63,132,0.275,raw_midi,,
399,29155,60.739583333333,F3,53,65,132,0.275,raw_midi,,
400,29280,61.0,F4,65,77,480,1.0,raw_midi,,
401,29280,61.0,C5,72,77,480,1.0,raw_midi,,
402,29280,61.0,F5,77,86,480,1.0,raw_midi,,
403,29284,61.008333333333,C4,60,67,132,0.275,raw_midi,,
404,29402,61.254166666667,F3,53,60,132,0.275,raw_midi,,
405,29518,61.495833333333,C3,48,62,132,0.275,raw_midi,,
406,29636,61.741666666667,A2,45,60,120,0.25,raw_midi,,
407,29760,62.0,G#1,32,57,132,0.275,raw_midi,,
408,29877,62.24375,G#2,44,59,132,0.275,raw_midi,,
409,29998,62.495833333333,C3,48,59,132,0.275,raw_midi,,
410,30120,62.75,F4,65,63,120,0.25,raw_midi,,
411,30120,62.75,C5,72,63,120,0.25,raw_midi,,
412,30120,62.75,F5,77,69,120,0.25,raw_midi,,
413,30125,62.760416666667,F3,53,56,132,0.275,raw_midi,,
414,30240,63.0,G4,67,79,360,0.75,raw_midi,,
415,30240,63.0,C5,72,79,360,0.75,raw_midi,,
416,30240,63.0,G5,79,87,360,0.75,raw_midi,,
417,30241,63.002083333333,C4,60,61,132,0.275,raw_midi,,
418,30362,63.254166666667,F3,53,57,132,0.275,raw_midi,,
419,30476,63.491666666667,C3,48,55,132,0.275,raw_midi,,
420,30600,63.75,G#2,44,51,120,0.25,raw_midi,,
421,30600,63.75,F4,65,63,120,0.25,raw_midi,,
422,30600,63.75,C5,72,63,120,0.25,raw_midi,,
423,30600,63.75,F5,77,69,120,0.25,raw_midi,,
424,30719,63.997916666667,G1,31,47,132,0.275,raw_midi,,
425,30720,64.0,E4,64,76,1800,3.75,raw_midi,,
426,30720,64.0,C5,72,76,1800,3.75,raw_midi,,
427,30720,64.0,E5,76,84,1800,3.75,raw_midi,,
428,30840,64.25,G2,43,47,132,0.275,raw_midi,,
429,30963,64.50625,C3,48,48,132,0.275,raw_midi,,
