Index,Start_Ticks,Start_Time,Pitch,Pitch_MIDI,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
104,6720,14.0,D4,62,66,192,0.4,raw_midi,,
105,6720,14.0,F#4,66,66,192,0.4,raw_midi,,
106,6720,14.0,D6,86,68,120,0.25,raw_midi,,
107,6840,14.25,C6,84,65,120,0.25,raw_midi,,
108,6960,14.5,G3,55,58,192,0.4,raw_midi,,
109,6960,14.5,C4,60,58,192,0.4,raw_midi,,
110,6960,14.5,D4,62,58,192,0.4,raw_midi,,
111,6960,14.5,F#4,66,58,192,0.4,raw_midi,,
112,6960,14.5,D6,86,63,120,0.25,raw_midi,,
113,7080,14.75,C6,84,61,120,0.25,raw_midi,,
114,7200,15.0,G3,55,55,192,0.4,raw_midi,,
115,7200,15.0,C4,60,55,192,0.4,raw_midi,,
116,7200,15.0,D4,62,55,192,0.4,raw_midi,,
117,7200,15.0,F#4,66,55,192,0.4,raw_midi,,
118,7200,15.0,A5,81,59,156,0.325,raw_midi,,
119,7440,15.5,G3,55,52,192,0.4,raw_midi,,
120,7440,15.5,C4,60,52,192,0.4,raw_midi,,
121,7440,15.5,D4,62,52,192,0.4,raw_midi,,
122,7440,15.5,F#4,66,52,192,0.4,raw_midi,,
123,7440,15.5,A5,81,55,120,0.25,raw_midi,,
124,7560,15.75,B5,83,53,120,0.25,raw_midi,,
125,7680,16.0,G3,55,50,192,0.4,raw_midi,,
126,7680,16.0,B3,59,50,192,0.4,raw_midi,,
127,7680,16.0,D4,62,50,192,0.4,raw_midi,,
128,7680,16.0,G4,67,50,192,0.4,raw_midi,,
129,7680,16.0,G5,79,51,384,0.8,raw_midi,,
130,7920,16.5,G3,55,47,192,0.4,raw_midi,,
131,7920,16.5,B3,59,47,192,0.4,raw_midi,,
132,8160,17.0,G3,55,44,192,0.4,raw_midi,,
133,8160,17.0,B3,59,44,192,0.4,raw_midi,,
134,8400,17.5,G3,55,41,192,0.4,raw_midi,,
135,8400,17.5,B3,59,41,192,0.4,raw_midi,,
136,8640,18.0,E3,52,42,192,0.4,raw_midi,,
137,8640,18.0,G3,55,42,192,0.4,raw_midi,,
138,8640,18.0,B3,59,42,192,0.4,raw_midi,,
139,8640,18.0,B5,83,45,120,0.25,raw_midi,,
140,8760,18.25,A5,81,47,120,0.25,raw_midi,,
141,8880,18.5,E3,52,46,192,0.4,raw_midi,,
142,8880,18.5,G3,55,46,192,0.4,raw_midi,,
143,8880,18.5,B3,59,46,192,0.4,raw_midi,,
144,8880,18.5,G5,79,48,120,0.25,raw_midi,,
145,9000,18.75,F#5,78,49,120,0.25,raw_midi,,
146,9120,19.0,E3,52,49,192,0.4,raw_midi,,
147,9120,19.0,G3,55,49,192,0.4,raw_midi,,
148,9120,19.0,B3,59,49,192,0.4,raw_midi,,
149,9120,19.0,E5,76,51,120,0.25,raw_midi,,
150,9240,19.25,F#5,78,52,120,0.25,raw_midi,,
151,9360,19.5,E3,52,52,192,0.4,raw_midi,,
152,9360,19.5,G3,55,52,192,0.4,raw_midi,,
153,9360,19.5,B3,59,52,192,0.4,raw_midi,,
154,9360,19.5,G5,79,53,120,0.25,raw_midi,,
155,9480,19.75,A5,81,55,120,0.25,raw_midi,,
156,9600,20.0,E3,52,55,192,0.4,raw_midi,,
157,9600,20.0,G3,55,55,192,0.4,raw_midi,,
158,9600,20.0,B3,59,55,192,0.4,raw_midi,,
159,9600,20.0,B5,83,56,192,0.4,raw_midi,,
160,9840,20.5,E3,52,58,192,0.4,raw_midi,,
161,9840,20.5,G3,55,58,192,0.4,raw_midi,,
162,9840,20.5,B3,59,58,192,0.4,raw_midi,,
163,9840,20.5,B5,83,61,192,0.4,raw_midi,,
164,10080,21.0,E3,52,62,192,0.4,raw_midi,,
165,10080,21.0,G3,55,62,192,0.4,raw_midi,,
166,10080,21.0,B3,59,62,192,0.4,raw_midi,,
167,10080,21.0,E6,88,71,384,0.8,raw_midi,,
168,10320,21.5,E3,52,65,192,0.4,raw_midi,,
169,10320,21.5,G3,55,65,192,0.4,raw_midi,,
170,10320,21.5,B3,59,65,192,0.4,raw_midi,,
171,10560,22.0,B2,47,71,192,0.4,raw_midi,,
172,10560,22.0,F#3,54,71,192,0.4,raw_midi,,
173,10560,22.0,A3,57,71,192,0.4,raw_midi,,
174,10560,22.0,B3,59,71,192,0.4,raw_midi,,
175,10560,22.0,E6,88,71,120,0.25,raw_midi,,
176,10680,22.25,D#6,87,66,120,0.25,raw_midi,,
177,10800,22.5,B2,47,59,192,0.4,raw_midi,,
178,10800,22.5,F#3,54,59,192,0.4,raw_midi,,
179,10800,22.5,A3,57,59,192,0.4,raw_midi,,
180,10800,22.5,B3,59,59,192,0.4,raw_midi,,
181,10800,22.5,E6,88,62,120,0.25,raw_midi,,
182,10920,22.75,D#6,87,58,120,0.25,raw_midi,,
183,11040,23.0,B2,47,55,192,0.4,raw_midi,,
184,11040,23.0,F#3,54,55,192,0.4,raw_midi,,
185,11040,23.0,A3,57,55,192,0.4,raw_midi,,
186,11040,23.0,B3,59,55,192,0.4,raw_midi,,
187,11040,23.0,B5,83,54,192,0.4,raw_midi,,
188,11280,23.5,B2,47,52,192,0.4,raw_midi,,
189,11280,23.5,F#3,54,52,192,0.4,raw_midi,,
190,11280,23.5,A3,57,52,192,0.4,raw_midi,,
191,11280,23.5,B3,59,52,192,0.4,raw_midi,,
192,11520,24.0,B2,47,62,192,0.4,raw_midi,,
193,11520,24.0,F#3,54,62,192,0.4,raw_midi,,
194,11520,24.0,A3,57,62,192,0.4,raw_midi,,
195,11520,24.0,B3,59,62,192,0.4,raw_midi,,
196,11520,24.0,E6,88,66,120,0.25,raw_midi,,
197,11640,24.25,D#6,87,63,120,0.25,raw_midi,,
198,11760,24.5,B2,47,55,192,0.4,raw_midi,,
199,11760,24.5,F#3,54,55,192,0.4,raw_midi,,
200,11760,24.5,A3,57,55,192,0.4,raw_midi,,
201,11760,24.5,B3,59,55,192,0.4,raw_midi,,
202,11760,24.5,E6,88,58,120,0.25,raw_midi,,
203,11880,24.75,D#6,87,52,120,0.25,raw_midi,,
204,12000,25.0,B2,47,52,192,0.4,raw_midi,,
205,12000,25.0,F#3,54,52,192,0.4,raw_midi,,
206,12000,25.0,A3,57,52,192,0.4,raw_midi,,
207,12000,25.0,B3,59,52,192,0.4,raw_midi,,
208,12000,25.0,B5,83,47,192,0.4,raw_midi,,
209,12240,25.5,B2,47,50,192,0.4,raw_midi,,
210,12240,25.5,F#3,54,50,192,0.4,raw_midi,,
211,12240,25.5,A3,57,50,192,0.4,raw_midi,,
212,12240,25.5,B3,59,50,192,0.4,raw_midi,,
213,12480,26.0,E3,52,44,192,0.4,raw_midi,,
214,12480,26.0,G3,55,44,192,0.4,raw_midi,,
215,12480,26.0,B3,59,44,192,0.4,raw_midi,,
216,12480,26.0,B5,83,44,120,0.25,raw_midi,,
217,12600,26.25,A5,81,46,120,0.25,raw_midi,,
218,12720,26.5,E3,52,47,192,0.4,raw_midi,,
219,12720,26.5,G3,55,47,192,0.4,raw_midi,,
220,12720,26.5,B3,59,47,192,0.4,raw_midi,,
221,12720,26.5,G5,79,47,120,0.25,raw_midi,,
222,12840,26.75,F#5,78,49,120,0.25,raw_midi,,
223,12960,27.0,E3,52,50,192,0.4,raw_midi,,
224,12960,27.0,G3,55,50,192,0.4,raw_midi,,
225,12960,27.0,B3,59,50,192,0.4,raw_midi,,
226,12960,27.0,E5,76,50,120,0.25,raw_midi,,
227,13080,27.25,F#5,78,52,120,0.25,raw_midi,,
228,13200,27.5,E3,52,53,192,0.4,raw_midi,,
229,13200,27.5,G3,55,53,192,0.4,raw_midi,,
230,13200,27.5,B3,59,53,192,0.4,raw_midi,,
231,13200,27.5,G5,79,53,120,0.25,raw_midi,,
232,13320,27.75,A5,81,55,120,0.25,raw_midi,,
233,13440,28.0,E3,52,56,192,0.4,raw_midi,,
234,13440,28.0,G3,55,56,192,0.4,raw_midi,,
235,13440,28.0,B3,59,56,192,0.4,raw_midi,,
236,13440,28.0,B5,83,57,192,0.4,raw_midi,,
237,13680,28.5,E3,52,59,192,0.4,raw_midi,,
238,13680,28.5,G3,55,59,192,0.4,raw_midi,,
239,13680,28.5,B3,59,59,192,0.4,raw_midi,,
240,13680,28.5,B5,83,62,192,0.4,raw_midi,,
241,13920,29.0,E3,52,62,192,0.4,raw_midi,,
242,13920,29.0,G3,55,62,192,0.4,raw_midi,,
243,13920,29.0,B3,59,62,192,0.4,raw_midi,,
244,13920,29.0,E6,88,72,384,0.8,raw_midi,,
245,14160,29.5,E3,52,65,192,0.4,raw_midi,,
246,14160,29.5,G3,55,65,192,0.4,raw_midi,,
247,14160,29.5,B3,59,65,192,0.4,raw_midi,,
248,14400,30.0,A2,45,71,192,0.4,raw_midi,,
249,14400,30.0,E3,52,71,192,0.4,raw_midi,,
250,14400,30.0,A3,57,71,192,0.4,raw_midi,,
251,14400,30.0,B3,59,71,192,0.4,raw_midi,,
252,14400,30.0,C#6,85,72,120,0.25,raw_midi,,
253,14460,30.125,D6,86,69,120,0.25,raw_midi,,
254,14520,30.25,C#6,85,65,120,0.25,raw_midi,,
255,14580,30.375,D6,86,61,120,0.25,raw_midi,,
256,14640,30.5,A2,45,60,192,0.4,raw_midi,,
257,14640,30.5,E3,52,60,192,0.4,raw_midi,,
258,14640,30.5,A3,57,60,192,0.4,raw_midi,,
259,14640,30.5,B3,59,60,192,0.4,raw_midi,,
260,14640,30.5,C#6,85,61,120,0.25,raw_midi,,
261,14700,30.625,D6,86,60,120,0.25,raw_midi,,
262,14760,30.75,C#6,85,59,112,0.233333333333,raw_midi,,
263,14820,30.875,D6,86,58,120,0.25,raw_midi,,
264,14880,31.0,A2,45,56,192,0.4,raw_midi,,
265,14880,31.0,E3,52,56,192,0.4,raw_midi,,
266,14880,31.0,A3,57,56,192,0.4,raw_midi,,
267,14880,31.0,B3,59,56,192,0.4,raw_midi,,
268,14880,31.0,C#6,85,58,120,0.25,raw_midi,,
269,14940,31.125,D6,86,57,120,0.25,raw_midi,,
270,15000,31.25,C#6,85,56,135,0.28125,raw_midi,,
271,15060,31.375,D6,86,55,120,0.25,raw_midi,,
272,15120,31.5,A2,45,51,192,0.4,raw_midi,,
273,15120,31.5,E3,52,51,192,0.4,raw_midi,,
274,15120,31.5,A3,57,51,192,0.4,raw_midi,,
275,15120,31.5,B3,59,51,192,0.4,raw_midi,,
276,15120,31.5,B5,83,54,120,0.25,raw_midi,,
277,15240,31.75,C#6,85,54,120,0.25,raw_midi,,
278,15360,32.0,D3,50,49,192,0.4,raw_midi,,
279,15360,32.0,F#3,54,49,192,0.4,raw_midi,,
280,15360,32.0,A3,57,49,192,0.4,raw_midi,,
281,15360,32.0,D6,86,52,384,0.8,raw_midi,,
282,15600,32.5,D3,50,48,192,0.4,raw_midi,,
283,15600,32.5,F#3,54,48,192,0.4,raw_midi,,
284,15600,32.5,A3,57,48,192,0.4,raw_midi,,
285,15840,33.0,D3,50,47,192,0.4,raw_midi,,
286,15840,33.0,F#3,54,47,192,0.4,raw_midi,,
287,15840,33.0,A3,57,47,192,0.4,raw_midi,,
288,15840,33.0,D5,74,47,384,0.8,raw_midi,,
289,16080,33.5,D3,50,46,192,0.4,raw_midi,,
290,16080,33.5,F#3,54,46,192,0.4,raw_midi,,
291,16080,33.5,A3,57,46,192,0.4,raw_midi,,
292,16320,34.0,G2,43,58,192,0.4,raw_midi,,
293,16320,34.0,B2,47,56,192,0.4,raw_midi,,
294,16320,34.0,D3,50,56,192,0.4,raw_midi,,
295,16320,34.0,G3,55,56,192,0.4,raw_midi,,
296,16320,34.0,B4,71,66,480,1.0,raw_midi,,
297,16560,34.5,G2,43,61,192,0.4,raw_midi,,
298,16560,34.5,B2,47,59,192,0.4,raw_midi,,
299,16560,34.5,D3,50,59,192,0.4,raw_midi,,
300,16560,34.5,G3,55,59,192,0.4,raw_midi,,
301,16800,35.0,G2,43,63,192,0.4,raw_midi,,
302,16800,35.0,B2,47,61,192,0.4,raw_midi,,
303,16800,35.0,D3,50,61,192,0.4,raw_midi,,
304,16800,35.0,G3,55,61,192,0.4,raw_midi,,
305,16800,35.0,D5,74,67,192,0.4,raw_midi,,
306,17040,35.5,G2,43,65,192,0.4,raw_midi,,
307,17040,35.5,B2,47,64,192,0.4,raw_midi,,
308,17040,35.5,D3,50,64,192,0.4,raw_midi,,
309,17040,35.5,G3,55,64,192,0.4,raw_midi,,
310,17040,35.5,D5,74,69,192,0.4,raw_midi,,
311,17280,36.0,G2,43,68,192,0.4,raw_midi,,
312,17280,36.0,B2,47,67,192,0.4,raw_midi,,
313,17280,36.0,D3,50,67,192,0.4,raw_midi,,
314,17280,36.0,G3,55,67,192,0.4,raw_midi,,
315,17280,36.0,G5,79,71,192,0.4,raw_midi,,
316,17520,36.5,G2,43,70,192,0.4,raw_midi,,
317,17520,36.5,B2,47,69,192,0.4,raw_midi,,
318,17520,36.5,D3,50,69,192,0.4,raw_midi,,
319,17520,36.5,G3,55,69,192,0.4,raw_midi,,
320,17520,36.5,G5,79,73,192,0.4,raw_midi,,
321,17760,37.0,G2,43,72,192,0.4,raw_midi,,
322,17760,37.0,B2,47,72,192,0.4,raw_midi,,
323,17760,37.0,D3,50,72,192,0.4,raw_midi,,
324,17760,37.0,G3,55,72,192,0.4,raw_midi,,
325,17760,37.0,B5,83,82,384,0.8,raw_midi,,
326,18000,37.5,G2,43,74,192,0.4,raw_midi,,
327,18000,37.5,B2,47,74,192,0.4,raw_midi,,
328,18000,37.5,D3,50,74,192,0.4,raw_midi,,
329,18000,37.5,G3,55,74,192,0.4,raw_midi,,
330,18240,38.0,G2,43,80,192,0.4,raw_midi,,
331,18240,38.0,C3,48,81,192,0.4,raw_midi,,
332,18240,38.0,D3,50,81,192,0.4,raw_midi,,
333,18240,38.0,F#3,54,81,192,0.4,raw_midi,,
334,18240,38.0,D6,86,84,120,0.25,raw_midi,,
335,18360,38.25,C6,84,81,120,0.25,raw_midi,,
336,18480,38.5,G2,43,72,192,0.4,raw_midi,,
337,18480,38.5,C3,48,73,192,0.4,raw_midi,,
338,18480,38.5,D3,50,73,192,0.4,raw_midi,,
339,18480,38.5,F#3,54,73,192,0.4,raw_midi,,
340,18480,38.5,D6,86,79,120,0.25,raw_midi,,
341,18600,38.75,C6,84,76,120,0.25,raw_midi,,
342,18720,39.0,G2,43,69,192,0.4,raw_midi,,
343,18720,39.0,C3,48,69,192,0.4,raw_midi,,
344,18720,39.0,D3,50,69,192,0.4,raw_midi,,
345,18720,39.0,F#3,54,69,192,0.4,raw_midi,,
346,18720,39.0,A5,81,79,384,0.8,raw_midi,,
347,18960,39.5,G2,43,66,192,0.4,raw_midi,,
348,18960,39.5,C3,48,65,192,0.4,raw_midi,,
349,18960,39.5,D3,50,65,192,0.4,raw_midi,,
350,18960,39.5,F#3,54,65,192,0.4,raw_midi,,
351,19200,40.0,G2,43,74,192,0.4,raw_midi,,
352,19200,40.0,C3,48,74,192,0.4,raw_midi,,
353,19200,40.0,D3,50,74,192,0.4,raw_midi,,
354,19200,40.0,F#3,54,74,192,0.4,raw_midi,,
355,19200,40.0,D6,86,76,120,0.25,raw_midi,,
356,19320,40.25,C6,84,74,120,0.25,raw_midi,,
357,19440,40.5,G2,43,67,192,0.4,raw_midi,,
358,19440,40.5,C3,48,66,192,0.4,raw_midi,,
359,19440,40.5,D3,50,66,192,0.4,raw_midi,,
360,19440,40.5,F#3,54,66,192,0.4,raw_midi,,
361,19440,40.5,D6,86,72,120,0.25,raw_midi,,
362,19560,40.75,C6,84,69,120,0.25,raw_midi,,
363,19680,41.0,G2,43,64,192,0.4,raw_midi,,
364,19680,41.0,C3,48,64,192,0.4,raw_midi,,
365,19680,41.0,D3,50,64,192,0.4,raw_midi,,
366,19680,41.0,F#3,54,64,192,0.4,raw_midi,,
367,19680,41.0,A5,81,72,384,0.8,raw_midi,,
368,19920,41.5,G2,43,62,192,0.4,raw_midi,,
369,19920,41.5,C3,48,61,192,0.4,raw_midi,,
370,19920,41.5,D3,50,61,192,0.4,raw_midi,,
371,19920,41.5,F#3,54,61,192,0.4,raw_midi,,
372,20160,42.0,G2,43,59,192,0.4,raw_midi,,
373,20160,42.0,B2,47,59,192,0.4,raw_midi,,
374,20160,42.0,D3,50,59,192,0.4,raw_midi,,
375,20160,42.0,G3,55,59,192,0.4,raw_midi,,
376,20160,42.0,B4,71,69,480,1.0,raw_midi,,
377,20400,42.5,G2,43,57,192,0.4,raw_midi,,
378,20400,42.5,B2,47,58,192,0.4,raw_midi,,
379,20400,42.5,D3,50,58,192,0.4,raw_midi,,
380,20400,42.5,G3,55,58,192,0.4,raw_midi,,
381,20640,43.0,G2,43,59,192,0.4,raw_midi,,
382,20640,43.0,B2,47,60,192,0.4,raw_midi,,
383,20640,43.0,D3,50,60,192,0.4,raw_midi,,
384,20640,43.0,G3,55,60,192,0.4,raw_midi,,
385,20640,43.0,D5,74,67,192,0.4,raw_midi,,
386,20880,43.5,G2,43,62,192,0.4,raw_midi,,
387,20880,43.5,B2,47,62,192,0.4,raw_midi,,
388,20880,43.5,D3,50,62,192,0.4,raw_midi,,
389,20880,43.5,G3,55,62,192,0.4,raw_midi,,
390,20880,43.5,D5,74,68,192,0.4,raw_midi,,
391,21120,44.0,G2,43,64,192,0.4,raw_midi,,
392,21120,44.0,B2,47,63,192,0.4,raw_midi,,
393,21120,44.0,D3,50,63,192,0.4,raw_midi,,
394,21120,44.0,G3,55,63,192,0.4,raw_midi,,
395,21120,44.0,G5,79,69,192,0.4,raw_midi,,
396,21360,44.5,G2,43,66,192,0.4,raw_midi,,
397,21360,44.5,B2,47,65,192,0.4,raw_midi,,
398,21360,44.5,D3,50,65,192,0.4,raw_midi,,
399,21360,44.5,G3,55,65,192,0.4,raw_midi,,
400,21360,44.5,G5,79,70,192,0.4,raw_midi,,
401,21600,45.0,G2,43,68,192,0.4,raw_midi,,
402,21600,45.0,B2,47,67,192,0.4,raw_midi,,
403,21600,45.0,D3,50,67,192,0.4,raw_midi,,
404,21600,45.0,G3,55,67,192,0.4,raw_midi,,
405,21600,45.0,B5,83,80,384,0.8,raw_midi,,
406,21840,45.5,G2,43,71,192,0.4,raw_midi,,
407,21840,45.5,B2,47,68,192,0.4,raw_midi,,
408,21840,45.5,D3,50,68,192,0.4,raw_midi,,
409,21840,45.5,G3,55,68,192,0.4,raw_midi,,
410,22080,46.0,G2,43,76,192,0.4,raw_midi,,
411,22080,46.0,C3,48,76,192,0.4,raw_midi,,
412,22080,46.0,D3,50,76,192,0.4,raw_midi,,
413,22080,46.0,F#3,54,76,192,0.4,raw_midi,,
414,22080,46.0,D6,86,87,120,0.25,raw_midi,,
415,22200,46.25,C6,84,84,120,0.25,raw_midi,,
416,22320,46.5,G2,43,72,192,0.4,raw_midi,,
417,22320,46.5,C3,48,69,192,0.4,raw_midi,,
418,22320,46.5,D3,50,69,192,0.4,raw_midi,,
419,22320,46.5,F#3,54,69,192,0.4,raw_midi,,
420,22320,46.5,D6,86,80,120,0.25,raw_midi,,
421,22440,46.75,C6,84,77,120,0.25,raw_midi,,
422,22560,47.0,G2,43,69,192,0.4,raw_midi,,
423,22560,47.0,C3,48,66,192,0.4,raw_midi,,
424,22560,47.0,D3,50,66,192,0.4,raw_midi,,
425,22560,47.0,F#3,54,66,192,0.4,raw_midi,,
426,22560,47.0,A5,81,74,156,0.325,raw_midi,,
427,22800,47.5,G2,43,66,192,0.4,raw_midi,,
428,22800,47.5,C3,48,63,192,0.4,raw_midi,,
429,22800,47.5,D3,50,63,192,0.4,raw_midi,,
430,22800,47.5,F#3,54,63,192,0.4,raw_midi,,
431,22800,47.5,A5,81,68,120,0.25,raw_midi,,
432,22920,47.75,B5,83,65,120,0.25,raw_midi,,
433,23040,48.0,G2,43,64,384,0.8,raw_midi,,
434,23040,48.0,B2,47,60,384,0.8,raw_midi,,
435,23040,48.0,D3,50,60,384,0.8,raw_midi,,
436,23040,48.0,G3,55,60,384,0.8,raw_midi,,
437,23040,48.0,G5,79,62,384,0.8,raw_midi,,
438,23520,49.0,G2,43,59,384,0.8,raw_midi,,
439,24000,50.0,E2,40,98,192,0.4,raw_midi,,
440,24000,50.0,G2,43,98,192,0.4,raw_midi,,
441,24000,50.0,B2,47,98,192,0.4,raw_midi,,
442,24000,50.0,E3,52,98,192,0.4,raw_midi,,
443,24000,50.0,B5,83,98,96,0.2,raw_midi,,
444,24120,50.25,A5,81,93,96,0.2,raw_midi,,
445,24240,50.5,E2,40,92,192,0.4,raw_midi,,
446,24240,50.5,G2,43,92,192,0.4,raw_midi,,
447,24240,50.5,B2,47,92,192,0.4,raw_midi,,
448,24240,50.5,E3,52,92,192,0.4,raw_midi,,
449,24240,50.5,G5,79,92,96,0.2,raw_midi,,
450,24360,50.75,F#5,78,92,96,0.2,raw_midi,,
451,24480,51.0,E5,76,92,96,0.2,raw_midi,,
452,24600,51.25,F#5,78,91,96,0.2,raw_midi,,
453,24720,51.5,E2,40,91,192,0.4,raw_midi,,
454,24720,51.5,E3,52,91,192,0.4,raw_midi,,
455,24720,51.5,G5,79,91,96,0.2,raw_midi,,
456,24840,51.75,E5,76,91,96,0.2,raw_midi,,
457,24960,52.0,B2,47,96,192,0.4,raw_midi,,
458,24960,52.0,F#3,54,96,192,0.4,raw_midi,,
459,24960,52.0,A3,57,96,192,0.4,raw_midi,,
