Index,Start_Ticks,Start_Time,Pitch,Pitch_MIDI,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
50,4561,9.502083333,D#4,63,72,132,0.275,raw_midi,2,
51,4683,9.75625,D4,62,70,132,0.275,raw_midi,2,
52,4803,10.00625,B3,59,79,132,0.275,raw_midi,2,
53,4920,10.25,G3,55,71,132,0.275,raw_midi,2,
54,5038,10.49583333,G#3,56,71,132,0.275,raw_midi,2,
55,5164,10.75833333,G3,55,68,132,0.275,raw_midi,2,
56,5282,11.00416667,F3,53,79,132,0.275,raw_midi,2,
57,5405,11.26041667,D3,50,72,132,0.275,raw_midi,2,
58,5525,11.51041667,D#3,51,72,132,0.275,raw_midi,2,
59,5640,11.75,D3,50,70,132,0.275,raw_midi,2,
60,5756,11.99166667,B2,47,79,132,0.275,raw_midi,2,
61,5880,12.25,G2,43,71,132,0.275,raw_midi,2,
62,5997,12.49375,G#2,44,71,132,0.275,raw_midi,2,
63,6124,12.75833333,G2,43,70,132,0.275,raw_midi,2,
64,6237,12.99375,F2,41,79,132,0.275,raw_midi,2,
65,6363,13.25625,D2,38,71,132,0.275,raw_midi,2,
66,6484,13.50833333,D#2,39,71,132,0.275,raw_midi,2,
67,6605,13.76041667,D2,38,69,132,0.275,raw_midi,2,
68,6725,14.01041667,C2,36,79,158,0.3291666667,raw_midi,2,
69,6841,14.25208333,G1,31,72,158,0.3291666667,raw_midi,2,
70,6959,14.49791667,C2,36,73,158,0.3291666667,raw_midi,2,
71,7077,14.74375,G1,31,73,158,0.3291666667,raw_midi,2,
72,7198,14.99583333,C2,36,76,158,0.3291666667,raw_midi,2,
73,7200,15,G#4,68,92,360,0.75,raw_midi,1,
74,7200,15,D#5,75,92,360,0.75,raw_midi,1,
75,7200,15,F5,77,92,360,0.75,raw_midi,1,
76,7200,15,G#5,80,101,360,0.75,raw_midi,1,
77,7324,15.25833333,G1,31,76,158,0.3291666667,raw_midi,2,
78,7435,15.48958333,C2,36,79,158,0.3291666667,raw_midi,2,
79,7559,15.74791667,G1,31,76,132,0.275,raw_midi,2,
80,7560,15.75,G4,67,88,120,0.25,raw_midi,3,
81,7560,15.75,G5,79,95,120,0.25,raw_midi,3,
82,7676,15.99166667,B1,35,79,120,0.25,raw_midi,3,
83,7680,16,F5,77,96,240,0.5,raw_midi,4,
84,7680,16,G5,79,96,240,0.5,raw_midi,4,
85,7680,16,D6,86,96,240,0.5,raw_midi,4,
86,7680,16,F6,89,106,240,0.5,raw_midi,4,
87,7922,16.50416667,G#5,80,79,132,0.275,raw_midi,1,
88,7922,16.50416667,G#6,92,87,132,0.275,raw_midi,1,
89,8035,16.73958333,G6,91,80,132,0.275,raw_midi,2,
90,8043,16.75625,G5,79,71,132,0.275,raw_midi,2,
91,8155,16.98958333,F6,89,87,132,0.275,raw_midi,2,
92,8162,17.00416667,F5,77,79,132,0.275,raw_midi,2,
93,8280,17.25,D5,74,71,132,0.275,raw_midi,2,
94,8285,17.26041667,D6,86,77,132,0.275,raw_midi,2,
95,8396,17.49166667,D#5,75,71,132,0.275,raw_midi,2,
96,8398,17.49583333,D#6,87,77,132,0.275,raw_midi,2,
97,8518,17.74583333,D6,86,76,132,0.275,raw_midi,2,
98,8519,17.74791667,D5,74,70,132,0.275,raw_midi,2,
99,8641,18.00208333,B5,83,87,132,0.275,raw_midi,2,
100,8644,18.00833333,B4,71,79,132,0.275,raw_midi,2,
101,8755,18.23958333,G4,67,70,132,0.275,raw_midi,2,
102,8762,18.25416667,G5,79,77,132,0.275,raw_midi,2,
103,8880,18.5,G#4,68,70,132,0.275,raw_midi,2,
104,8884,18.50833333,G#5,80,77,132,0.275,raw_midi,2,
105,9002,18.75416667,G4,67,69,132,0.275,raw_midi,2,
106,9002,18.75416667,G5,79,76,132,0.275,raw_midi,2,
107,9119,18.99791667,F4,65,79,132,0.275,raw_midi,2,
108,9120,19,F5,77,87,132,0.275,raw_midi,2,
109,9236,19.24166667,D4,62,71,132,0.275,raw_midi,2,
110,9237,19.24375,D5,74,77,132,0.275,raw_midi,2,
111,9363,19.50625,D#5,75,77,132,0.275,raw_midi,2,
112,9365,19.51041667,D#4,63,71,132,0.275,raw_midi,2,
113,9480,19.75,D5,74,76,132,0.275,raw_midi,2,
114,9485,19.76041667,D4,62,69,132,0.275,raw_midi,2,
115,9600,20,B4,71,87,132,0.275,raw_midi,2,
116,9601,20.00208333,B3,59,79,132,0.275,raw_midi,2,
117,9718,20.24583333,G3,55,71,132,0.275,raw_midi,2,
118,9725,20.26041667,G4,67,77,132,0.275,raw_midi,2,
119,9840,20.5,G#3,56,71,132,0.275,raw_midi,2,
120,9843,20.50625,G#4,68,77,132,0.275,raw_midi,2,
121,9956,20.74166667,G4,67,76,132,0.275,raw_midi,2,
122,9959,20.74791667,G3,55,69,132,0.275,raw_midi,2,
123,10081,21.00208333,F4,65,87,132,0.275,raw_midi,2,
124,10084,21.00833333,F3,53,79,132,0.275,raw_midi,2,
125,10198,21.24583333,D3,50,71,132,0.275,raw_midi,2,
126,10199,21.24791667,D4,62,77,132,0.275,raw_midi,2,
127,10320,21.5,D#3,51,71,132,0.275,raw_midi,2,
128,10323,21.50625,D#4,63,77,132,0.275,raw_midi,2,
129,10437,21.74375,D3,50,69,132,0.275,raw_midi,2,
130,10441,21.75208333,D4,62,76,132,0.275,raw_midi,2,
131,10561,22.00208333,B3,59,87,132,0.275,raw_midi,2,
132,10565,22.01041667,B2,47,79,132,0.275,raw_midi,2,
133,10678,22.24583333,G2,43,71,132,0.275,raw_midi,2,
134,10678,22.24583333,G3,55,77,132,0.275,raw_midi,2,
135,10796,22.49166667,G#3,56,77,132,0.275,raw_midi,2,
136,10803,22.50625,G#2,44,71,132,0.275,raw_midi,2,
137,10917,22.74375,G3,55,76,132,0.275,raw_midi,2,
138,10921,22.75208333,G2,43,69,132,0.275,raw_midi,2,
139,11037,22.99375,F2,41,79,132,0.275,raw_midi,2,
140,11039,22.99791667,F3,53,87,132,0.275,raw_midi,2,
141,11163,23.25625,D2,38,71,132,0.275,raw_midi,2,
142,11163,23.25625,D3,50,77,132,0.275,raw_midi,2,
143,11280,23.5,D#3,51,77,132,0.275,raw_midi,2,
144,11284,23.50833333,D#2,39,71,132,0.275,raw_midi,2,
145,11399,23.74791667,D2,38,70,132,0.275,raw_midi,2,
146,11405,23.76041667,D3,50,76,132,0.275,raw_midi,2,
147,11520,24,C2,36,62,120,0.25,raw_midi,2,
148,11523,24.00625,C3,48,69,120,0.25,raw_midi,2,
149,11638,24.24583333,B2,47,69,120,0.25,raw_midi,3,
150,11644,24.25833333,B1,35,62,120,0.25,raw_midi,3,
151,11755,24.48958333,G2,43,67,120,0.25,raw_midi,1,
152,11756,24.49166667,G3,55,73,120,0.25,raw_midi,1,
153,11882,24.75416667,F3,53,72,132,0.275,raw_midi,2,
154,11885,24.76041667,F2,41,66,132,0.275,raw_midi,2,
155,12000,25,D#3,51,71,132,0.275,raw_midi,2,
156,12001,25.00208333,D#2,39,65,132,0.275,raw_midi,2,
157,12115,25.23958333,D2,38,65,132,0.275,raw_midi,2,
158,12115,25.23958333,D3,50,70,132,0.275,raw_midi,2,
159,12240,25.5,D#2,39,64,132,0.275,raw_midi,2,
160,12242,25.50416667,D#3,51,69,132,0.275,raw_midi,2,
161,12357,25.74375,D2,38,63,132,0.275,raw_midi,2,
162,12360,25.75,D3,50,69,132,0.275,raw_midi,2,
163,12476,25.99166667,C3,48,69,132,0.275,raw_midi,2,
164,12484,26.00833333,C2,36,63,132,0.275,raw_midi,2,
165,12601,26.25208333,B1,35,62,120,0.25,raw_midi,3,
166,12605,26.26041667,B2,47,68,120,0.25,raw_midi,3,
167,12716,26.49166667,A#3,58,76,132,0.275,raw_midi,1,
168,12722,26.50416667,A#2,46,70,132,0.275,raw_midi,1,
169,12837,26.74375,G#2,44,68,132,0.275,raw_midi,2,
170,12844,26.75833333,G#3,56,74,132,0.275,raw_midi,2,
171,12962,27.00416667,G3,55,76,132,0.275,raw_midi,2,
172,12964,27.00833333,G2,43,69,132,0.275,raw_midi,2,
173,13076,27.24166667,F2,41,69,132,0.275,raw_midi,2,
174,13078,27.24583333,F3,53,74,132,0.275,raw_midi,2,
175,13196,27.49166667,G2,43,68,132,0.275,raw_midi,2,
176,13199,27.49791667,G3,55,74,132,0.275,raw_midi,2,
177,13315,27.73958333,F3,53,73,132,0.275,raw_midi,2,
178,13323,27.75625,F2,41,68,132,0.275,raw_midi,2,
179,13438,27.99583333,D#2,39,67,132,0.275,raw_midi,2,
180,13445,28.01041667,D#3,51,73,132,0.275,raw_midi,2,
181,13562,28.25416667,D3,50,73,120,0.25,raw_midi,3,
182,13565,28.26041667,D2,38,67,120,0.25,raw_midi,3,
183,13676,28.49166667,D#4,63,82,132,0.275,raw_midi,1,
184,13678,28.49583333,D#3,51,76,132,0.275,raw_midi,1,
185,13798,28.74583333,D3,50,73,132,0.275,raw_midi,2,
186,13804,28.75833333,D4,62,83,132,0.275,raw_midi,2,
187,13916,28.99166667,C3,48,74,132,0.275,raw_midi,2,
188,13924,29.00833333,C4,60,84,132,0.275,raw_midi,2,
189,14041,29.25208333,B3,59,85,132,0.275,raw_midi,2,
190,14043,29.25625,B2,47,75,132,0.275,raw_midi,2,
191,14157,29.49375,C4,60,85,132,0.275,raw_midi,2,
192,14164,29.50833333,C3,48,76,132,0.275,raw_midi,2,
193,14276,29.74166667,B3,59,87,132,0.275,raw_midi,2,
194,14282,29.75416667,B2,47,77,132,0.275,raw_midi,2,
195,14401,30.00208333,G#2,44,79,132,0.275,raw_midi,2,
196,14403,30.00625,G#3,56,88,132,0.275,raw_midi,2,
197,14520,30.25,G3,55,89,132,0.275,raw_midi,2,
198,14523,30.25625,G2,43,80,132,0.275,raw_midi,2,
199,14636,30.49166667,G#3,56,90,132,0.275,raw_midi,2,
200,14637,30.49375,G#2,44,81,132,0.275,raw_midi,2,
201,14756,30.74166667,G2,43,83,132,0.275,raw_midi,2,
202,14760,30.75,G3,55,89,132,0.275,raw_midi,2,
203,14875,30.98958333,F2,41,83,132,0.275,raw_midi,2,
204,14883,31.00625,F3,53,92,132,0.275,raw_midi,2,
205,14995,31.23958333,D#2,39,85,132,0.275,raw_midi,2,
206,14999,31.24791667,D#3,51,94,132,0.275,raw_midi,2,
207,15118,31.49583333,F3,53,97,132,0.275,raw_midi,2,
208,15123,31.50625,F2,41,88,132,0.275,raw_midi,2,
209,15241,31.75208333,D#3,51,102,132,0.275,raw_midi,3,
210,15244,31.75833333,D#2,39,90,132,0.275,raw_midi,2,
211,15356,31.99166667,C2,36,92,120,0.25,raw_midi,1,
212,15357,31.99375,C3,48,104,238,0.4958333333,raw_midi_overlapped,3,
213,15481,32.25208333,G2,43,49,132,0.275,raw_midi,2,
214,15595,32.48958333,C3,48,50,2,0.004166666667,raw_midi,2,
215,15716,32.74166667,D3,50,52,132,0.275,raw_midi,2,
216,15839,32.99791667,D#3,51,54,132,0.275,raw_midi,2,
217,15963,33.25625,G3,55,55,132,0.275,raw_midi,2,
218,16082,33.50416667,C4,60,57,132,0.275,raw_midi,2,
219,16200,33.75,D4,62,59,132,0.275,raw_midi,2,
220,16315,33.98958333,D#4,63,60,132,0.275,raw_midi,2,
221,16439,34.24791667,D4,62,59,132,0.275,raw_midi,2,
222,16557,34.49375,C4,60,57,132,0.275,raw_midi,2,
223,16682,34.75416667,G3,55,57,132,0.275,raw_midi,2,
224,16798,34.99583333,D#3,51,57,132,0.275,raw_midi,2,
225,16919,35.24791667,D3,50,56,132,0.275,raw_midi,2,
226,17037,35.49375,C3,48,55,132,0.275,raw_midi,2,
227,17161,35.75208333,G2,43,54,132,0.275,raw_midi,3,
228,17280,36,C2,36,56,132,0.275,raw_midi,1,
229,17401,36.25208333,G2,43,59,132,0.275,raw_midi,2,
230,17516,36.49166667,C3,48,62,132,0.275,raw_midi,2,
231,17640,36.75,D3,50,63,132,0.275,raw_midi,2,
232,17765,37.01041667,D#3,51,68,132,0.275,raw_midi,2,
233,17882,37.25416667,D3,50,66,132,0.275,raw_midi,2,
234,18005,37.51041667,C3,48,63,132,0.275,raw_midi,2,
235,18117,37.74375,G2,43,59,120,0.25,raw_midi,3,
236,18238,37.99583333,C2,36,56,132,0.275,raw_midi,1,
237,18356,38.24166667,G2,43,59,132,0.275,raw_midi,2,
238,18485,38.51041667,C3,48,63,132,0.275,raw_midi,2,
239,18600,38.75,D3,50,65,132,0.275,raw_midi,2,
240,18600,38.75,C5,72,87,130,0.2708333333,raw_midi,1,
241,18600,38.75,C6,84,95,130,0.2708333333,raw_midi,1,
242,18720,39,D5,74,93,370,0.7708333333,raw_midi,2,
243,18720,39,D6,86,102,370,0.7708333333,raw_midi,2,
244,18725,39.01041667,D#3,51,67,132,0.275,raw_midi,2,
245,18836,39.24166667,D3,50,65,132,0.275,raw_midi,2,
246,18961,39.50208333,C3,48,63,132,0.275,raw_midi,2,
247,19076,39.74166667,G2,43,61,120,0.25,raw_midi,3,
248,19080,39.75,D#5,75,97,120,0.25,raw_midi,3,
249,19080,39.75,D#6,87,107,120,0.25,raw_midi,3,
250,19199,39.99791667,C2,36,59,132,0.275,raw_midi,1,
251,19200,40,D#5,75,104,960,2,raw_midi,4,
252,19200,40,D#6,87,114,960,2,raw_midi,4,
253,19325,40.26041667,G2,43,46,132,0.275,raw_midi,2,
254,19435,40.48958333,C3,48,47,132,0.275,raw_midi,2,
255,19564,40.75833333,D3,50,49,132,0.275,raw_midi,2,
256,19678,40.99583333,D#3,51,51,132,0.275,raw_midi,2,
257,19797,41.24375,G3,55,52,132,0.275,raw_midi,2,
258,19923,41.50625,C4,60,54,132,0.275,raw_midi,2,
259,20039,41.74791667,D4,62,55,132,0.275,raw_midi,2,
260,20157,41.99375,D#4,63,57,132,0.275,raw_midi,2,
261,20281,42.25208333,D4,62,55,132,0.275,raw_midi,2,
262,20401,42.50208333,C4,60,54,132,0.275,raw_midi,2,
263,20519,42.74791667,G3,55,52,132,0.275,raw_midi,2,
264,20520,42.75,G4,67,47,120,0.25,raw_midi,4,
265,20520,42.75,C5,72,47,120,0.25,raw_midi,4,
266,20520,42.75,D#5,75,47,120,0.25,raw_midi,4,
267,20520,42.75,G5,79,47,120,0.25,raw_midi,4,
268,20640,43,D#3,51,50,132,0.275,raw_midi,2,
269,20640,43,G4,67,47,360,0.75,raw_midi,4,
270,20640,43,C5,72,47,360,0.75,raw_midi,4,
271,20640,43,D#5,75,47,360,0.75,raw_midi,4,
272,20640,43,G5,79,47,360,0.75,raw_midi,4,
273,20761,43.25208333,D3,50,49,132,0.275,raw_midi,2,
274,20881,43.50208333,C3,48,47,132,0.275,raw_midi,2,
275,21000,43.75,G4,67,54,120,0.25,raw_midi,4,
276,21000,43.75,C5,72,54,120,0.25,raw_midi,4,
277,21000,43.75,D#5,75,54,120,0.25,raw_midi,4,
278,21000,43.75,G5,79,54,120,0.25,raw_midi,4,
279,21004,43.75833333,G2,43,43,120,0.25,raw_midi,3,
280,21120,44,G#4,68,55,960,2,raw_midi,1,
281,21120,44,C5,72,55,960,2,raw_midi,4,
282,21120,44,D#5,75,55,960,2,raw_midi,4,
283,21120,44,G#5,80,55,960,2,raw_midi,1,
284,21124,44.00833333,C2,36,33,132,0.275,raw_midi,1,
285,21241,44.25208333,G2,43,36,132,0.275,raw_midi,2,
286,21362,44.50416667,C3,48,39,132,0.275,raw_midi,2,
287,21481,44.75208333,D3,50,40,132,0.275,raw_midi,2,
288,21599,44.99791667,D#3,51,45,132,0.275,raw_midi,2,
289,21717,45.24375,D3,50,46,132,0.275,raw_midi,2,
290,21843,45.50625,C3,48,45,132,0.275,raw_midi,2,
291,21961,45.75208333,G2,43,43,120,0.25,raw_midi,3,
292,22080,46,G4,67,47,240,0.5,raw_midi,3,
293,22080,46,C5,72,47,240,0.5,raw_midi,4,
294,22080,46,D#5,75,47,240,0.5,raw_midi,4,
295,22080,46,G5,79,47,240,0.5,raw_midi,3,
296,22084,46.00833333,C2,36,40,132,0.275,raw_midi,1,
297,22197,46.24375,G2,43,45,132,0.275,raw_midi,2,
298,22317,46.49375,C3,48,50,132,0.275,raw_midi,2,
299,22440,46.75,C5,72,87,130,0.2708333333,raw_midi,1,
300,22440,46.75,C6,84,95,130,0.2708333333,raw_midi,1,
301,22441,46.75208333,D3,50,54,132,0.275,raw_midi,2,
302,22560,47,D5,74,92,370,0.7708333333,raw_midi,2,
303,22560,47,D6,86,101,370,0.7708333333,raw_midi,2,
304,22562,47.00416667,D#3,51,59,132,0.275,raw_midi,2,
305,22681,47.25208333,D3,50,57,132,0.275,raw_midi,2,
306,22798,47.49583333,C3,48,57,132,0.275,raw_midi,2,
307,22920,47.75,G2,43,55,120,0.25,raw_midi,3,
308,22920,47.75,D#5,75,97,120,0.25,raw_midi,3,
309,22920,47.75,D#6,87,107,120,0.25,raw_midi,3,
310,23035,47.98958333,C2,36,53,132,0.275,raw_midi,1,
311,23040,48,D#5,75,103,960,2,raw_midi,4,
312,23040,48,D#6,87,113,960,2,raw_midi,4,
313,23163,48.25625,G2,43,51,132,0.275,raw_midi,2,
314,23281,48.50208333,C3,48,53,132,0.275,raw_midi,2,
315,23401,48.75208333,D3,50,54,132,0.275,raw_midi,2,
316,23522,49.00416667,D#3,51,56,132,0.275,raw_midi,2,
317,23643,49.25625,G3,55,57,132,0.275,raw_midi,2,
318,23756,49.49166667,C4,60,60,132,0.275,raw_midi,2,
319,23881,49.75208333,D4,62,62,132,0.275,raw_midi,2,
320,24004,50.00833333,D#4,63,64,132,0.275,raw_midi,2,
321,24125,50.26041667,D4,62,61,132,0.275,raw_midi,2,
322,24241,50.50208333,C4,60,59,132,0.275,raw_midi,2,
323,24360,50.75,G4,67,69,120,0.25,raw_midi,4,
324,24360,50.75,C5,72,69,120,0.25,raw_midi,4,
325,24360,50.75,D#5,75,69,120,0.25,raw_midi,4,
326,24360,50.75,G5,79,76,120,0.25,raw_midi,4,
327,24363,50.75625,G3,55,57,132,0.275,raw_midi,2,
328,24475,50.98958333,D#3,51,55,132,0.275,raw_midi,2,
329,24480,51,G4,67,69,360,0.75,raw_midi,4,
330,24480,51,C5,72,69,360,0.75,raw_midi,4,
331,24480,51,D#5,75,69,360,0.75,raw_midi,4,
332,24480,51,G5,79,76,360,0.75,raw_midi,4,
333,24602,51.25416667,D3,50,52,132,0.275,raw_midi,2,
334,24725,51.51041667,C3,48,50,132,0.275,raw_midi,2,
335,24838,51.74583333,G2,43,48,120,0.25,raw_midi,3,
336,24840,51.75,G4,67,75,120,0.25,raw_midi,4,
337,24840,51.75,C5,72,75,120,0.25,raw_midi,4,
338,24840,51.75,D#5,75,75,120,0.25,raw_midi,4,
339,24840,51.75,G5,79,82,120,0.25,raw_midi,4,
340,24960,52,A4,69,84,1920,4,raw_midi,1,
341,24960,52,C5,72,84,1920,4,raw_midi,1,
342,24960,52,D#5,75,84,1920,4,raw_midi,1,
343,24960,52,A5,81,92,1920,4,raw_midi,1,
344,24961,52.00208333,C2,36,77,132,0.275,raw_midi,1,
345,25078,52.24583333,F#2,42,53,132,0.275,raw_midi,2,
346,25196,52.49166667,C3,48,56,132,0.275,raw_midi,2,
347,25316,52.74166667,D3,50,54,132,0.275,raw_midi,2,
348,25444,53.00833333,D#3,51,56,132,0.275,raw_midi,2,
349,25564,53.25833333,D3,50,57,132,0.275,raw_midi,2,
350,25683,53.50625,C3,48,57,132,0.275,raw_midi,2,
351,25796,53.74166667,F#2,42,59,120,0.25,raw_midi,3,
352,25918,53.99583333,C2,36,77,132,0.275,raw_midi,1,
353,26035,54.23958333,F#2,42,56,132,0.275,raw_midi,2,
354,26155,54.48958333,C3,48,59,132,0.275,raw_midi,2,
355,26282,54.75416667,D3,50,57,132,0.275,raw_midi,2,
356,26404,55.00833333,D#3,51,57,132,0.275,raw_midi,2,
357,26520,55.25,D3,50,60,132,0.275,raw_midi,2,
358,26639,55.49791667,C3,48,62,132,0.275,raw_midi,2,
359,26759,55.74791667,F#2,42,60,120,0.25,raw_midi,3,
360,26878,55.99583333,B1,35,70,132,0.275,raw_midi,1,
361,26880,56,D5,74,95,300,0.625,raw_midi,3,
362,26880,56,A5,81,95,240,0.5,raw_midi,3,
363,26880,56,D6,86,105,300,0.625,raw_midi,3,
364,27000,56.25,B2,47,54,132,0.275,raw_midi,2,
365,27120,56.5,D3,50,57,132,0.275,raw_midi,2,
366,27236,56.74166667,G3,55,61,132,0.275,raw_midi,2,
367,27358,56.99583333,D4,62,61,132,0.275,raw_midi,2,
368,27360,57,G4,67,83,480,1,raw_midi,4,
369,27360,57,D5,74,83,480,1,raw_midi,4,
370,27360,57,G5,79,91,480,1,raw_midi,4,
371,27483,57.25625,G3,55,60,132,0.275,raw_midi,2,
372,27598,57.49583333,D3,50,59,132,0.275,raw_midi,2,
373,27724,57.75833333,B2,47,61,120,0.25,raw_midi,3,
374,27845,58.01041667,A#1,34,57,132,0.275,raw_midi,1,
375,27964,58.25833333,A#2,46,59,132,0.275,raw_midi,2,
376,28082,58.50416667,C#3,49,62,132,0.275,raw_midi,2,
377,28198,58.74583333,G3,55,64,132,0.275,raw_midi,2,
378,28200,58.75,G4,67,66,120,0.25,raw_midi,1,
379,28200,58.75,C#5,73,66,120,0.25,raw_midi,1,
380,28200,58.75,G5,79,72,120,0.25,raw_midi,1,
381,28320,59,G#4,68,81,360,0.75,raw_midi,2,
382,28320,59,C#5,73,81,360,0.75,raw_midi,2,
383,28320,59,G#5,80,89,360,0.75,raw_midi,2,
384,28325,59.01041667,C#4,61,67,132,0.275,raw_midi,2,
385,28436,59.24166667,G3,55,65,132,0.275,raw_midi,2,
386,28555,59.48958333,C#3,49,66,132,0.275,raw_midi,2,
387,28680,59.75,G4,67,65,120,0.25,raw_midi,3,
388,28680,59.75,C#5,73,65,120,0.25,raw_midi,3,
389,28680,59.75,G5,79,71,120,0.25,raw_midi,3,
390,28683,59.75625,A#2,46,65,120,0.25,raw_midi,3,
391,28800,60,A1,33,60,132,0.275,raw_midi,1,
392,28800,60,G4,67,74,250,0.5208333333,raw_midi,1,
393,28800,60,C5,72,74,240,0.5,raw_midi,1,
394,28800,60,G5,79,81,250,0.5208333333,raw_midi,1,
395,28921,60.25208333,A2,45,62,132,0.275,raw_midi,2,
396,29040,60.5,C5,72,70,120,0.25,raw_midi,3,
397,29040,60.5,C6,84,76,120,0.25,raw_midi,3,
398,29045,60.51041667,C3,48,63,132,0.275,raw_midi,2,
399,29155,60.73958333,F3,53,65,132,0.275,raw_midi,2,
400,29280,61,F4,65,77,480,1,raw_midi,4,
401,29280,61,C5,72,77,480,1,raw_midi,4,
402,29280,61,F5,77,86,480,1,raw_midi,4,
403,29284,61.00833333,C4,60,67,132,0.275,raw_midi,2,
404,29402,61.25416667,F3,53,60,132,0.275,raw_midi,2,
405,29518,61.49583333,C3,48,62,132,0.275,raw_midi,2,
406,29636,61.74166667,A2,45,60,120,0.25,raw_midi,3,
407,29760,62,G#1,32,57,132,0.275,raw_midi,1,
408,29877,62.24375,G#2,44,59,132,0.275,raw_midi,2,
409,29998,62.49583333,C3,48,59,132,0.275,raw_midi,2,
410,30120,62.75,F4,65,63,120,0.25,raw_midi,1,
411,30120,62.75,C5,72,63,120,0.25,raw_midi,1,
412,30120,62.75,F5,77,69,120,0.25,raw_midi,1,
413,30125,62.76041667,F3,53,56,132,0.275,raw_midi,2,
414,30240,63,G4,67,79,360,0.75,raw_midi,2,
415,30240,63,C5,72,79,360,0.75,raw_midi,2,
416,30240,63,G5,79,87,360,0.75,raw_midi,2,
417,30241,63.00208333,C4,60,61,132,0.275,raw_midi,2,
418,30362,63.25416667,F3,53,57,132,0.275,raw_midi,2,
419,30476,63.49166667,C3,48,55,132,0.275,raw_midi,2,
420,30600,63.75,G#2,44,51,120,0.25,raw_midi,3,
421,30600,63.75,F4,65,63,120,0.25,raw_midi,3,
422,30600,63.75,C5,72,63,120,0.25,raw_midi,3,
423,30600,63.75,F5,77,69,120,0.25,raw_midi,3,
424,30719,63.99791667,G1,31,47,132,0.275,raw_midi,1,
425,30720,64,E4,64,76,1800,3.75,raw_midi,4,
426,30720,64,C5,72,76,1800,3.75,raw_midi,4,
427,30720,64,E5,76,84,1800,3.75,raw_midi,4,
428,30840,64.25,G2,43,47,132,0.275,raw_midi,2,
429,30963,64.50625,C3,48,48,132,0.275,raw_midi,2,
